"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,42003,Total,"1,165",49,6,7,12,30,0,0,1,225,"1,495"
Kings,Kings,42004,Active,734,33,0,5,11,12,0,0,1,147,943
Kings,Kings,42004,Inactive,46,2,0,0,2,0,0,0,0,11,61
Kings,Kings,42004,Total,780,35,0,5,13,12,0,0,1,158,"1,004"
Kings,Kings 42005,,Active,849,59,5,10,9,21,0,0,0,184,"1,137"
,,,,,,,,,,,,,,
Page 14 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,42005,Inactive,98,5,0,1,1,1,0,0,0,15,121
Kings,Kings,42005,Total,947,64,5,11,10,22,0,0,0,199,"1,258"
Kings,Kings,42006,Active,669,31,5,5,7,18,0,0,1,154,890
Kings,Kings,42006,Inactive,71,4,0,0,2,3,0,0,0,27,107
Kings,Kings,42006,Total,740,35,5,5,9,21,0,0,1,181,997
Kings,Kings,42007,Active,907,38,2,1,10,25,0,0,0,176,"1,159"
Kings,Kings,42007,Inactive,55,5,0,0,1,3,0,0,0,11,75
Kings,Kings,42007,Total,962,43,2,1,11,28,0,0,0,187,"1,234"
Kings,Kings,42008,Active,869,36,1,1,8,17,0,1,0,122,"1,055"
Kings,Kings,42008,Inactive,61,4,1,1,1,2,0,0,0,9,79
Kings,Kings,42008,Total,930,40,2,2,9,19,0,1,0,131,"1,134"
Kings,Kings,42009,Active,"1,038",41,4,1,11,18,0,0,1,220,"1,334"
Kings,Kings,42009,Inactive,115,5,0,0,0,2,0,0,0,30,152
Kings,Kings,42009,Total,"1,153",46,4,1,11,20,0,0,1,250,"1,486"
Kings,Kings,42010,Active,919,34,4,3,0,19,2,0,0,139,"1,120"
Kings,Kings,42010,Inactive,76,1,2,0,0,4,0,0,0,14,97
Kings,Kings,42010,Total,995,35,6,3,0,23,2,0,0,153,"1,217"
Kings,Kings,42011,Active,946,26,0,0,6,23,1,0,0,126,"1,128"
Kings,Kings,42011,Inactive,61,3,0,0,0,2,0,0,0,7,73
Kings,Kings,42011,Total,"1,007",29,0,0,6,25,1,0,0,133,"1,201"
Kings,Kings 42012,,Active,886,27,1,1,5,18,1,0,0,132,"1,071"
,,,,,,,,,,,,,,
Page 15 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,42012,Inactive,94,1,0,0,0,3,0,0,0,18,116
Kings,Kings,42012,Total,980,28,1,1,5,21,1,0,0,150,"1,187"
Kings,Kings,42013,Active,770,34,1,0,1,17,0,0,0,125,948
Kings,Kings,42013,Inactive,57,4,0,0,0,1,0,0,0,2,64
Kings,Kings,42013,Total,827,38,1,0,1,18,0,0,0,127,"1,012"
Kings,Kings,42014,Active,425,17,0,1,2,11,1,0,0,69,526
Kings,Kings,42014,Inactive,18,1,0,0,0,0,0,0,0,7,26
Kings,Kings,42014,Total,443,18,0,1,2,11,1,0,0,76,552
Kings,Kings,42015,Active,855,23,3,5,6,28,0,0,0,182,"1,102"
Kings,Kings,42015,Inactive,71,7,0,0,1,5,0,0,0,20,104
Kings,Kings,42015,Total,926,30,3,5,7,33,0,0,0,202,"1,206"
Kings,Kings,42016,Active,882,33,3,3,8,18,0,0,0,159,"1,106"
Kings,Kings,42016,Inactive,71,8,0,0,0,3,0,0,0,24,106
Kings,Kings,42016,Total,953,41,3,3,8,21,0,0,0,183,"1,212"
Kings,Kings,42017,Active,958,36,1,1,6,13,0,0,0,173,"1,188"
Kings,Kings,42017,Inactive,85,2,0,1,1,3,0,0,0,23,115
Kings,Kings,42017,Total,"1,043",38,1,2,7,16,0,0,0,196,"1,303"
Kings,Kings,42018,Active,622,24,0,2,3,25,0,0,0,111,787
Kings,Kings,42018,Inactive,54,2,0,1,0,2,0,0,0,12,71
Kings,Kings,42018,Total,676,26,0,3,3,27,0,0,0,123,858
Kings,Kings 42019,,Active,574,18,0,0,5,13,0,0,0,100,710
,,,,,,,,,,,,,,
Page 16 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,42019,Inactive,33,4,0,0,1,2,0,0,0,8,48
Kings,Kings,42019,Total,607,22,0,0,6,15,0,0,0,108,758
Kings,Kings,42020,Active,896,31,2,6,2,23,0,0,0,139,"1,099"
Kings,Kings,42020,Inactive,72,7,0,0,0,5,0,0,0,14,98
Kings,Kings,42020,Total,968,38,2,6,2,28,0,0,0,153,"1,197"
Kings,Kings,42021,Active,942,39,1,6,9,20,2,0,0,199,"1,218"
Kings,Kings,42021,Inactive,50,4,0,0,0,2,0,0,0,14,70
Kings,Kings,42021,Total,992,43,1,6,9,22,2,0,0,213,"1,288"
Kings,Kings,42022,Active,929,26,2,1,5,26,0,0,0,159,"1,148"
Kings,Kings,42022,Inactive,87,2,0,0,0,5,0,0,0,20,114
Kings,Kings,42022,Total,"1,016",28,2,1,5,31,0,0,0,179,"1,262"
Kings,Kings,42023,Active,821,36,2,4,9,31,0,0,0,178,"1,081"
Kings,Kings,42023,Inactive,82,4,0,0,1,5,0,0,0,19,111
Kings,Kings,42023,Total,903,40,2,4,10,36,0,0,0,197,"1,192"
Kings,Kings,42024,Active,962,57,0,2,3,35,0,0,0,236,"1,295"
Kings,Kings,42024,Inactive,64,4,1,0,1,2,0,0,0,29,101
Kings,Kings,42024,Total,"1,026",61,1,2,4,37,0,0,0,265,"1,396"
Kings,Kings,42025,Active,924,46,0,2,6,29,0,0,0,189,"1,196"
Kings,Kings,42025,Inactive,60,2,0,0,1,1,0,0,0,18,82
Kings,Kings,42025,Total,984,48,0,2,7,30,0,0,0,207,"1,278"
Kings,Kings 42026,,Active,988,32,3,0,8,30,1,0,0,174,"1,236"
,,,,,,,,,,,,,,
Page 17 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,42026,Inactive,89,2,0,0,0,0,0,0,0,18,109
Kings,Kings,42026,Total,"1,077",34,3,0,8,30,1,0,0,192,"1,345"
Kings,Kings,42027,Active,"1,003",34,2,1,8,29,1,0,1,187,"1,266"
Kings,Kings,42027,Inactive,60,3,0,1,0,1,0,0,0,14,79
Kings,Kings,42027,Total,"1,063",37,2,2,8,30,1,0,1,201,"1,345"
Kings,Kings,42028,Active,"1,040",35,2,5,7,29,0,0,0,172,"1,290"
Kings,Kings,42028,Inactive,104,2,0,0,0,2,0,0,0,20,128
Kings,Kings,42028,Total,"1,144",37,2,5,7,31,0,0,0,192,"1,418"
Kings,Kings,42029,Active,940,22,1,1,7,22,0,0,0,149,"1,142"
Kings,Kings,42029,Inactive,71,3,0,0,3,4,0,0,0,13,94
Kings,Kings,42029,Total,"1,011",25,1,1,10,26,0,0,0,162,"1,236"
Kings,Kings,42030,Active,511,18,0,4,5,12,0,0,0,72,622
Kings,Kings,42030,Inactive,59,1,0,0,2,3,0,0,0,16,81
Kings,Kings,42030,Total,570,19,0,4,7,15,0,0,0,88,703
Kings,Kings,42031,Active,729,23,4,4,5,14,0,0,2,122,903
Kings,Kings,42031,Inactive,61,5,0,0,0,3,0,0,0,12,81
Kings,Kings,42031,Total,790,28,4,4,5,17,0,0,2,134,984
Kings,Kings,42032,Active,209,10,0,0,0,3,0,0,0,41,263
Kings,Kings,42032,Inactive,8,0,0,0,0,0,0,0,0,4,12
Kings,Kings,42032,Total,217,10,0,0,0,3,0,0,0,45,275
Kings,Kings 42033,,Active,41,2,0,0,0,3,0,0,0,6,52
,,,,,,,,,,,,,,
Page 18 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,42033,Inactive,3,1,0,0,0,0,0,0,0,0,4
Kings,Kings,42033,Total,44,3,0,0,0,3,0,0,0,6,56
Kings,Kings,42034,Active,449,36,1,1,5,9,0,0,0,80,581
Kings,Kings,42034,Inactive,20,1,0,0,0,1,0,0,0,6,28
Kings,Kings,42034,Total,469,37,1,1,5,10,0,0,0,86,609
Kings,Kings,42035,Active,579,39,2,3,2,19,0,0,0,124,768
Kings,Kings,42035,Inactive,44,3,0,0,0,1,0,0,0,12,60
Kings,Kings,42035,Total,623,42,2,3,2,20,0,0,0,136,828
Kings,Kings,42036,Active,806,148,2,2,5,19,1,0,1,169,"1,153"
Kings,Kings,42036,Inactive,82,12,1,0,0,1,0,0,0,28,124
Kings,Kings,42036,Total,888,160,3,2,5,20,1,0,1,197,"1,277"
Kings,Kings,42037,Active,270,24,0,2,3,6,0,0,0,51,356
Kings,Kings,42037,Inactive,5,3,0,0,0,0,0,0,0,5,13
Kings,Kings,42037,Total,275,27,0,2,3,6,0,0,0,56,369
Kings,Kings,42038,Active,436,222,3,0,1,9,0,0,0,104,775
Kings,Kings,42038,Inactive,16,9,1,0,0,1,0,0,0,6,33
Kings,Kings,42038,Total,452,231,4,0,1,10,0,0,0,110,808
Kings,Kings,42039,Active,889,19,4,1,6,21,0,0,0,134,"1,074"
Kings,Kings,42039,Inactive,87,1,1,0,1,4,0,0,0,11,105
Kings,Kings,42039,Total,976,20,5,1,7,25,0,0,0,145,"1,179"
Kings,Kings 42040,,Active,"1,016",18,7,2,3,18,0,0,0,149,"1,213"
,,,,,,,,,,,,,,
Page 19 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,42040,Inactive,67,1,0,0,1,2,0,0,0,9,80
Kings,Kings,42040,Total,"1,083",19,7,2,4,20,0,0,0,158,"1,293"
Kings,Kings,42041,Active,971,29,2,1,4,21,0,0,0,139,"1,167"
Kings,Kings,42041,Inactive,98,4,1,0,1,1,0,0,0,10,115
Kings,Kings,42041,Total,"1,069",33,3,1,5,22,0,0,0,149,"1,282"
Kings,Kings,42042,Active,763,23,1,0,2,23,0,0,0,122,934
Kings,Kings,42042,Inactive,48,3,0,0,0,2,0,0,0,12,65
Kings,Kings,42042,Total,811,26,1,0,2,25,0,0,0,134,999
Kings,Kings,42043,Active,959,34,1,1,5,34,1,0,0,161,"1,196"
Kings,Kings,42043,Inactive,52,3,0,0,0,1,0,0,0,11,67
Kings,Kings,42043,Total,"1,011",37,1,1,5,35,1,0,0,172,"1,263"
Kings,Kings,42044,Active,714,31,2,0,1,16,0,0,0,98,862
Kings,Kings,42044,Inactive,51,4,1,0,1,1,0,0,0,11,69
Kings,Kings,42044,Total,765,35,3,0,2,17,0,0,0,109,931
Kings,Kings,42045,Active,895,34,2,0,4,20,0,0,0,120,"1,075"
Kings,Kings,42045,Inactive,60,5,1,0,1,2,0,0,0,13,82
Kings,Kings,42045,Total,955,39,3,0,5,22,0,0,0,133,"1,157"
Kings,Kings,42046,Active,813,27,2,0,4,18,0,0,0,141,"1,005"
Kings,Kings,42046,Inactive,113,9,0,0,1,5,0,0,1,22,151
Kings,Kings,42046,Total,926,36,2,0,5,23,0,0,1,163,"1,156"
Kings,Kings 42047,,Active,891,25,1,1,2,19,0,0,0,152,"1,091"
,,,,,,,,,,,,,,
Page 20 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,42047,Inactive,77,4,0,0,0,0,0,0,0,10,91
Kings,Kings,42047,Total,968,29,1,1,2,19,0,0,0,162,"1,182"
Kings,Kings,42048,Active,811,38,4,2,0,28,0,0,1,156,"1,040"
Kings,Kings,42048,Inactive,77,3,0,0,3,3,0,0,0,13,99
Kings,Kings,42048,Total,888,41,4,2,3,31,0,0,1,169,"1,139"
Kings,Kings,42049,Active,882,50,0,4,1,24,0,0,0,151,"1,112"
Kings,Kings,42049,Inactive,40,1,0,0,0,2,0,0,0,8,51
Kings,Kings,42049,Total,922,51,0,4,1,26,0,0,0,159,"1,163"
Kings,Kings,42050,Active,990,35,3,1,8,23,0,0,0,159,"1,219"
Kings,Kings,42050,Inactive,56,0,0,0,0,1,0,0,0,6,63
Kings,Kings,42050,Total,"1,046",35,3,1,8,24,0,0,0,165,"1,282"
Kings,Kings,42051,Active,862,76,5,1,7,14,0,0,3,161,"1,129"
Kings,Kings,42051,Inactive,113,13,0,0,1,7,0,0,0,19,153
Kings,Kings,42051,Total,975,89,5,1,8,21,0,0,3,180,"1,282"
Kings,Kings,42052,Active,938,65,4,1,7,19,0,0,1,172,"1,207"
Kings,Kings,42052,Inactive,61,6,0,0,0,2,0,0,0,17,86
Kings,Kings,42052,Total,999,71,4,1,7,21,0,0,1,189,"1,293"
Kings,Kings,42053,Active,724,35,1,1,6,14,0,0,0,119,900
Kings,Kings,42053,Inactive,70,5,1,0,0,1,0,0,0,10,87
Kings,Kings,42053,Total,794,40,2,1,6,15,0,0,0,129,987
Kings,Kings 42054,,Active,881,28,3,4,3,21,0,0,0,148,"1,088"
,,,,,,,,,,,,,,
Page 21 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,42054,Inactive,48,2,0,0,0,0,0,0,0,11,61
Kings,Kings,42054,Total,929,30,3,4,3,21,0,0,0,159,"1,149"
Kings,Kings,42055,Active,928,37,3,2,5,25,0,0,0,173,"1,173"
Kings,Kings,42055,Inactive,60,2,0,0,0,0,0,0,0,13,75
Kings,Kings,42055,Total,988,39,3,2,5,25,0,0,0,186,"1,248"
Kings,Kings,42056,Active,"1,004",35,0,0,4,20,0,0,0,156,"1,219"
Kings,Kings,42056,Inactive,48,2,0,0,1,1,0,0,0,11,63
Kings,Kings,42056,Total,"1,052",37,0,0,5,21,0,0,0,167,"1,282"
Kings,Kings,42057,Active,917,31,3,1,2,37,0,0,0,141,"1,132"
Kings,Kings,42057,Inactive,90,5,0,0,1,3,0,0,0,15,114
Kings,Kings,42057,Total,"1,007",36,3,1,3,40,0,0,0,156,"1,246"
Kings,Kings,42058,Active,929,33,2,1,4,20,0,0,0,138,"1,127"
Kings,Kings,42058,Inactive,53,0,0,0,0,0,0,0,0,11,64
Kings,Kings,42058,Total,982,33,2,1,4,20,0,0,0,149,"1,191"
Kings,Kings,42059,Active,234,95,0,0,1,3,0,0,0,50,383
Kings,Kings,42059,Inactive,14,4,0,0,0,0,0,0,0,3,21
Kings,Kings,42059,Total,248,99,0,0,1,3,0,0,0,53,404
Kings,Kings,42060,Active,91,48,1,0,0,2,0,0,0,45,187
Kings,Kings,42060,Inactive,3,2,0,0,0,0,0,0,0,1,6
Kings,Kings,42060,Total,94,50,1,0,0,2,0,0,0,46,193
Kings,Kings 42061,,Active,568,200,5,0,1,16,0,0,0,237,"1,027"
,,,,,,,,,,,,,,
Page 22 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,42061,Inactive,53,21,0,0,1,2,0,0,0,32,109
Kings,Kings,42061,Total,621,221,5,0,2,18,0,0,0,269,"1,136"
Kings,Kings,42062,Active,406,156,3,0,0,7,0,0,1,128,701
Kings,Kings,42062,Inactive,22,5,0,0,0,1,0,0,0,12,40
Kings,Kings,42062,Total,428,161,3,0,0,8,0,0,1,140,741
Kings,Kings,42063,Active,576,167,1,0,2,15,0,0,0,155,916
Kings,Kings,42063,Inactive,35,16,1,0,0,1,0,0,0,14,67
Kings,Kings,42063,Total,611,183,2,0,2,16,0,0,0,169,983
Kings,Kings,42064,Active,615,203,2,0,0,9,0,0,0,114,943
Kings,Kings,42064,Inactive,19,6,0,0,0,0,0,0,0,5,30
Kings,Kings,42064,Total,634,209,2,0,0,9,0,0,0,119,973
Kings,Kings,42065,Active,409,134,3,0,0,5,0,0,0,99,650
Kings,Kings,42065,Inactive,10,5,0,0,0,0,0,0,0,3,18
Kings,Kings,42065,Total,419,139,3,0,0,5,0,0,0,102,668
Kings,Kings,42066,Active,331,151,3,0,0,5,0,0,0,80,570
Kings,Kings,42066,Inactive,8,6,1,0,0,0,0,0,0,4,19
Kings,Kings,42066,Total,339,157,4,0,0,5,0,0,0,84,589
Kings,Kings,42067,Active,479,106,5,0,2,27,0,0,1,170,790
Kings,Kings,42067,Inactive,45,15,0,0,0,3,0,0,0,28,91
Kings,Kings,42067,Total,524,121,5,0,2,30,0,0,1,198,881
Kings,Kings 42068,,Active,597,19,3,1,2,12,0,0,1,123,758
,,,,,,,,,,,,,,
Page 23 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,42068,Inactive,45,4,0,0,0,1,0,0,0,14,64
Kings,Kings,42068,Total,642,23,3,1,2,13,0,0,1,137,822
Kings,Kings,42069,Active,121,51,0,0,0,3,0,0,0,47,222
Kings,Kings,42069,Inactive,8,3,0,0,0,0,0,0,0,3,14
Kings,Kings,42069,Total,129,54,0,0,0,3,0,0,0,50,236
Kings,Kings,42070,Active,815,34,1,2,5,20,1,0,0,138,"1,016"
Kings,Kings,42070,Inactive,60,4,1,1,2,1,0,0,0,14,83
Kings,Kings,42070,Total,875,38,2,3,7,21,1,0,0,152,"1,099"
Kings,Kings,42071,Active,815,35,3,2,3,18,0,0,1,114,991
Kings,Kings,42071,Inactive,57,2,0,0,1,1,0,0,0,5,66
Kings,Kings,42071,Total,872,37,3,2,4,19,0,0,1,119,"1,057"
Kings,Kings,42072,Active,485,17,4,3,4,12,0,0,0,98,623
Kings,Kings,42072,Inactive,59,1,1,0,0,0,0,0,0,7,68
Kings,Kings,42072,Total,544,18,5,3,4,12,0,0,0,105,691
Kings,Kings,42073,Active,930,28,1,0,3,31,0,0,0,139,"1,132"
Kings,Kings,42073,Inactive,78,4,0,0,0,6,0,0,0,23,111
Kings,Kings,42073,Total,"1,008",32,1,0,3,37,0,0,0,162,"1,243"
Kings,Kings,42074,Active,413,14,1,0,2,11,0,0,0,59,500
Kings,Kings,42074,Inactive,29,1,0,0,0,0,0,0,0,7,37
Kings,Kings,42074,Total,442,15,1,0,2,11,0,0,0,66,537
Kings,Kings 43001,,Active,743,32,0,2,9,21,0,0,0,148,955
,,,,,,,,,,,,,,
Page 24 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,43001,Inactive,130,7,1,0,5,7,0,0,0,39,189
Kings,Kings,43001,Total,873,39,1,2,14,28,0,0,0,187,"1,144"
Kings,Kings,43002,Active,867,21,1,2,8,35,0,0,2,157,"1,093"
Kings,Kings,43002,Inactive,80,6,0,1,0,4,0,0,0,15,106
Kings,Kings,43002,Total,947,27,1,3,8,39,0,0,2,172,"1,199"
Kings,Kings,43003,Active,"1,065",26,1,2,4,32,0,0,0,158,"1,288"
Kings,Kings,43003,Inactive,85,0,0,0,0,1,0,0,0,15,101
Kings,Kings,43003,Total,"1,150",26,1,2,4,33,0,0,0,173,"1,389"
Kings,Kings,43004,Active,782,29,0,5,6,11,0,0,1,197,"1,031"
Kings,Kings,43004,Inactive,65,3,0,0,0,1,0,0,0,12,81
Kings,Kings,43004,Total,847,32,0,5,6,12,0,0,1,209,"1,112"
Kings,Kings,43005,Active,572,19,0,4,5,25,0,0,0,109,734
Kings,Kings,43005,Inactive,43,1,0,0,0,4,0,0,0,20,68
Kings,Kings,43005,Total,615,20,0,4,5,29,0,0,0,129,802
Kings,Kings,43006,Active,830,19,1,8,9,20,0,0,0,145,"1,032"
Kings,Kings,43006,Inactive,63,2,0,0,3,3,0,0,0,25,96
Kings,Kings,43006,Total,893,21,1,8,12,23,0,0,0,170,"1,128"
Kings,Kings,43007,Active,763,22,0,1,7,27,0,0,1,145,966
Kings,Kings,43007,Inactive,72,3,0,0,0,0,0,0,0,17,92
Kings,Kings,43007,Total,835,25,0,1,7,27,0,0,1,162,"1,058"
Kings,Kings 43008,,Active,608,21,2,1,3,28,1,0,0,107,771
,,,,,,,,,,,,,,
Page 25 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,43008,Inactive,74,4,0,0,1,3,0,0,0,9,91
Kings,Kings,43008,Total,682,25,2,1,4,31,1,0,0,116,862
Kings,Kings,43009,Active,927,30,0,1,7,28,0,0,2,156,"1,151"
Kings,Kings,43009,Inactive,95,4,0,0,0,0,0,0,0,21,120
Kings,Kings,43009,Total,"1,022",34,0,1,7,28,0,0,2,177,"1,271"
Kings,Kings,43010,Active,362,13,1,1,1,4,0,0,0,42,424
Kings,Kings,43010,Inactive,22,1,0,0,1,1,0,0,0,5,30
Kings,Kings,43010,Total,384,14,1,1,2,5,0,0,0,47,454
Kings,Kings,43011,Active,597,85,3,1,1,12,0,0,0,104,803
Kings,Kings,43011,Inactive,61,11,0,0,0,2,0,0,0,13,87
Kings,Kings,43011,Total,658,96,3,1,1,14,0,0,0,117,890
Kings,Kings,43012,Active,746,24,1,1,7,13,0,0,0,108,900
Kings,Kings,43012,Inactive,57,2,0,0,0,5,0,0,0,11,75
Kings,Kings,43012,Total,803,26,1,1,7,18,0,0,0,119,975
Kings,Kings,43013,Active,746,194,10,0,3,22,0,0,0,165,"1,140"
Kings,Kings,43013,Inactive,62,7,1,0,0,0,0,0,0,10,80
Kings,Kings,43013,Total,808,201,11,0,3,22,0,0,0,175,"1,220"
Kings,Kings,43014,Active,853,19,2,1,1,19,0,0,0,144,"1,039"
Kings,Kings,43014,Inactive,75,3,0,0,0,2,0,0,0,12,92
Kings,Kings,43014,Total,928,22,2,1,1,21,0,0,0,156,"1,131"
Kings,Kings 43015,,Active,922,47,1,3,5,20,1,0,1,151,"1,151"
,,,,,,,,,,,,,,
Page 26 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings,Kings,43015,Inactive,65,4,0,0,1,3,0,0,0,22,95
Kings,Kings,43015,Total,987,51,1,3,6,23,1,0,1,173,"1,246"
Kings,Kings,43016,Active,"1,058",53,1,3,4,26,1,0,0,178,"1,324"
Kings,Kings,43016,Inactive,90,6,0,0,1,2,0,0,0,20,119
Kings,Kings,43016,Total,"1,148",59,1,3,5,28,1,0,0,198,"1,443"
Kings,Kings,43017,Active,477,29,0,1,2,16,0,0,0,75,600
Kings,Kings,43017,Inactive,55,7,1,0,0,2,0,0,0,12,77
Kings,Kings,43017,Total,532,36,1,1,2,18,0,0,0,87,677
Kings,Kings,43018,Active,856,23,1,4,11,30,0,0,0,148,"1,073"
Kings,Kings,43018,Inactive,39,1,0,0,2,6,0,0,0,12,60
Kings,Kings,43018,Total,895,24,1,4,13,36,0,0,0,160,"1,133"
Kings,Kings,43019,Active,890,20,3,1,9,15,1,0,0,165,"1,104"
Kings,Kings,43019,Inactive,81,3,1,0,1,2,0,0,0,17,105
Kings,Kings,43019,Total,971,23,4,1,10,17,1,0,0,182,"1,209"
Kings,Kings,43020,Active,883,23,0,2,3,14,0,0,0,143,"1,068"
Kings,Kings,43020,Inactive,68,5,0,0,0,2,0,0,0,15,90
Kings,Kings,43020,Total,951,28,0,2,3,16,0,0,0,158,"1,158"
Kings,Kings,43021,Active,750,23,2,2,2,15,2,0,0,117,913
Kings,Kings,43021,Inactive,93,3,0,2,1,0,0,0,0,18,117
Kings,Kings,43021,Total,843,26,2,4,3,15,2,0,0,135,"1,030"
Kings,Kings 43022,,Active,934,57,1,2,8,20,0,0,0,151,"1,173"
,,,,,,,,,,,,,,
Page 27 of 241,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,,
