"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
,,,,,,,,,,,,,,
Page 89 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 71044,,Total,650,25,1,2,3,16,1,0,1,139,838
New York,New York 71045,,Active,726,38,4,0,4,15,0,0,1,116,904
New York,New York 71045,,Inactive,60,3,0,2,0,1,0,0,1,15,82
New York,New York 71045,,Total,786,41,4,2,4,16,0,0,2,131,986
New York,New York,71046,Active,913,38,2,2,9,21,0,1,0,141,"1,127"
New York,New York,71046,Inactive,64,3,0,0,1,5,0,0,0,16,89
New York,New York,71046,Total,977,41,2,2,10,26,0,1,0,157,"1,216"
New York,New York,71047,Active,593,16,2,4,1,10,0,0,0,74,700
New York,New York,71047,Inactive,70,6,0,0,0,1,0,0,0,4,81
New York,New York,71047,Total,663,22,2,4,1,11,0,0,0,78,781
New York,New York,71048,Active,749,37,1,2,3,10,0,0,1,103,906
New York,New York,71048,Inactive,58,6,0,0,0,5,0,0,0,14,83
New York,New York,71048,Total,807,43,1,2,3,15,0,0,1,117,989
New York,New York,71049,Active,865,40,3,3,3,17,0,0,1,157,"1,089"
New York,New York,71049,Inactive,61,3,1,1,2,1,0,0,0,12,81
New York,New York,71049,Total,926,43,4,4,5,18,0,0,1,169,"1,170"
New York,New York,71050,Active,988,38,2,1,6,26,1,0,1,150,"1,213"
New York,New York,71050,Inactive,78,6,0,0,0,5,0,0,0,28,117
New York,New York,71050,Total,"1,066",44,2,1,6,31,1,0,1,178,"1,330"
New York,New York,71051,Active,246,6,1,0,1,5,0,0,0,35,294
New York,New York,71051,Inactive,21,2,0,1,0,0,0,0,0,3,27
,,,,,,,,,,,,,,
Page 90 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 71051,,Total,267,8,1,1,1,5,0,0,0,38,321
New York,New York 71052,,Active,877,44,2,1,1,15,0,0,0,126,"1,066"
New York,New York 71052,,Inactive,74,2,0,0,0,1,0,0,0,19,96
New York,New York 71052,,Total,951,46,2,1,1,16,0,0,0,145,"1,162"
New York,New York,71053,Active,763,35,0,2,3,12,1,0,0,130,946
New York,New York,71053,Inactive,70,2,0,0,0,2,0,0,0,13,87
New York,New York,71053,Total,833,37,0,2,3,14,1,0,0,143,"1,033"
New York,New York,71054,Active,772,40,3,1,4,19,1,0,0,109,949
New York,New York,71054,Inactive,48,2,1,0,0,2,0,0,0,14,67
New York,New York,71054,Total,820,42,4,1,4,21,1,0,0,123,"1,016"
New York,New York,71055,Active,473,33,3,2,1,17,0,0,2,101,632
New York,New York,71055,Inactive,50,6,0,0,0,1,0,0,0,22,79
New York,New York,71055,Total,523,39,3,2,1,18,0,0,2,123,711
New York,New York,71056,Active,532,23,1,0,2,7,0,0,0,97,662
New York,New York,71056,Inactive,34,4,0,0,0,3,0,0,0,13,54
New York,New York,71056,Total,566,27,1,0,2,10,0,0,0,110,716
New York,New York,71057,Active,678,36,3,0,2,16,0,0,0,111,846
New York,New York,71057,Inactive,68,8,0,2,1,5,0,0,0,14,98
New York,New York,71057,Total,746,44,3,2,3,21,0,0,0,125,944
New York,New York,71058,Active,811,23,3,0,1,14,0,0,0,124,976
New York,New York,71058,Inactive,73,3,0,0,0,0,0,0,0,11,87
,,,,,,,,,,,,,,
Page 91 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 71058,,Total,884,26,3,0,1,14,0,0,0,135,"1,063"
New York,New York 71059,,Active,663,21,2,2,3,14,0,0,0,99,804
New York,New York 71059,,Inactive,60,2,0,0,0,0,0,0,0,12,74
New York,New York 71059,,Total,723,23,2,2,3,14,0,0,0,111,878
New York,New York,71060,Active,657,40,1,3,4,20,0,0,0,120,845
New York,New York,71060,Inactive,62,7,0,0,0,0,0,0,2,18,89
New York,New York,71060,Total,719,47,1,3,4,20,0,0,2,138,934
New York,New York,71061,Active,658,66,1,4,4,20,1,0,0,166,920
New York,New York,71061,Inactive,137,18,0,3,2,7,0,0,0,54,221
New York,New York,71061,Total,795,84,1,7,6,27,1,0,0,220,"1,141"
New York,New York,71062,Active,525,37,1,1,2,19,0,1,2,116,704
New York,New York,71062,Inactive,147,9,1,0,2,4,0,0,0,36,199
New York,New York,71062,Total,672,46,2,1,4,23,0,1,2,152,903
New York,New York,71063,Active,873,60,3,1,0,15,0,0,0,168,"1,120"
New York,New York,71063,Inactive,77,14,0,1,1,1,0,0,0,19,113
New York,New York,71063,Total,950,74,3,2,1,16,0,0,0,187,"1,233"
New York,New York,71064,Active,824,56,3,2,1,20,0,0,0,204,"1,110"
New York,New York,71064,Inactive,104,14,0,0,1,3,0,0,0,35,157
New York,New York,71064,Total,928,70,3,2,2,23,0,0,0,239,"1,267"
New York,New York,71065,Active,805,77,2,5,0,21,0,0,2,211,"1,123"
New York,New York,71065,Inactive,93,14,0,1,1,9,0,0,0,36,154
,,,,,,,,,,,,,,
Page 92 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 71065,,Total,898,91,2,6,1,30,0,0,2,247,"1,277"
New York,New York 71066,,Active,828,36,1,1,3,21,1,0,0,143,"1,034"
New York,New York 71066,,Inactive,100,8,0,0,0,1,0,0,0,17,126
New York,New York 71066,,Total,928,44,1,1,3,22,1,0,0,160,"1,160"
New York,New York,71067,Active,641,42,2,0,2,19,0,0,1,156,863
New York,New York,71067,Inactive,79,6,0,1,0,1,0,0,0,27,114
New York,New York,71067,Total,720,48,2,1,2,20,0,0,1,183,977
New York,New York,71068,Active,745,15,2,1,4,15,0,0,0,80,862
New York,New York,71068,Inactive,73,4,0,0,1,1,0,0,0,8,87
New York,New York,71068,Total,818,19,2,1,5,16,0,0,0,88,949
New York,New York,71069,Active,838,65,3,3,0,30,0,0,1,195,"1,135"
New York,New York,71069,Inactive,86,7,1,2,0,2,0,0,1,27,126
New York,New York,71069,Total,924,72,4,5,0,32,0,0,2,222,"1,261"
New York,New York,71070,Active,937,64,4,3,1,25,1,0,0,168,"1,203"
New York,New York,71070,Inactive,86,4,0,1,1,7,0,0,0,22,121
New York,New York,71070,Total,"1,023",68,4,4,2,32,1,0,0,190,"1,324"
New York,New York,71071,Active,421,15,0,2,0,11,0,0,1,76,526
New York,New York,71071,Inactive,58,3,0,1,0,3,0,0,0,6,71
New York,New York,71071,Total,479,18,0,3,0,14,0,0,1,82,597
New York,New York,71072,Active,779,45,1,3,3,17,2,0,0,150,"1,000"
New York,New York,71072,Inactive,96,10,0,0,0,8,0,0,0,21,135
,,,,,,,,,,,,,,
Page 93 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 71072,,Total,875,55,1,3,3,25,2,0,0,171,"1,135"
New York,New York 71073,,Active,690,76,3,4,4,25,0,0,0,173,975
New York,New York 71073,,Inactive,170,17,0,3,0,5,0,0,0,47,242
New York,New York 71073,,Total,860,93,3,7,4,30,0,0,0,220,"1,217"
New York,New York,71074,Active,822,76,0,4,4,21,0,1,0,189,"1,117"
New York,New York,71074,Inactive,95,7,0,1,0,4,0,0,0,40,147
New York,New York,71074,Total,917,83,0,5,4,25,0,1,0,229,"1,264"
New York,New York,71075,Active,672,62,3,1,2,15,1,0,0,136,892
New York,New York,71075,Inactive,61,5,0,0,0,5,0,0,0,17,88
New York,New York,71075,Total,733,67,3,1,2,20,1,0,0,153,980
New York,New York,71076,Active,612,54,2,2,1,20,0,0,1,195,887
New York,New York,71076,Inactive,69,7,0,0,0,5,0,0,1,35,117
New York,New York,71076,Total,681,61,2,2,1,25,0,0,2,230,"1,004"
New York,New York,71077,Active,656,45,3,4,2,23,0,0,1,151,885
New York,New York,71077,Inactive,100,9,0,1,0,6,0,0,0,22,138
New York,New York,71077,Total,756,54,3,5,2,29,0,0,1,173,"1,023"
New York,New York,71078,Active,675,38,1,1,0,25,0,0,1,121,862
New York,New York,71078,Inactive,50,4,0,0,0,3,0,0,0,17,74
New York,New York,71078,Total,725,42,1,1,0,28,0,0,1,138,936
New York,New York,71079,Active,655,40,1,5,3,25,0,0,0,118,847
New York,New York,71079,Inactive,72,12,0,1,0,5,0,0,0,23,113
,,,,,,,,,,,,,,
Page 94 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 71079,,Total,727,52,1,6,3,30,0,0,0,141,960
New York,New York 71080,,Active,417,24,3,2,3,15,0,0,0,95,559
New York,New York 71080,,Inactive,57,19,1,0,0,8,0,0,0,22,107
New York,New York 71080,,Total,474,43,4,2,3,23,0,0,0,117,666
New York,New York,71081,Active,594,57,1,3,3,19,0,0,0,151,828
New York,New York,71081,Inactive,74,10,0,1,0,5,0,0,0,31,121
New York,New York,71081,Total,668,67,1,4,3,24,0,0,0,182,949
New York,New York,71082,Active,554,106,1,5,1,18,0,0,0,151,836
New York,New York,71082,Inactive,68,11,0,1,0,3,0,0,0,37,120
New York,New York,71082,Total,622,117,1,6,1,21,0,0,0,188,956
New York,New York,71083,Active,844,77,0,2,3,33,0,0,0,178,"1,137"
New York,New York,71083,Inactive,91,10,2,0,0,7,0,0,0,30,140
New York,New York,71083,Total,935,87,2,2,3,40,0,0,0,208,"1,277"
New York,New York,71084,Active,391,22,1,1,4,16,0,0,0,115,550
New York,New York,71084,Inactive,65,7,1,0,1,3,0,0,1,29,107
New York,New York,71084,Total,456,29,2,1,5,19,0,0,1,144,657
New York,New York,71085,Active,495,44,0,5,1,22,0,0,0,92,659
New York,New York,71085,Inactive,50,5,0,0,0,4,0,0,0,14,73
New York,New York,71085,Total,545,49,0,5,1,26,0,0,0,106,732
New York,New York,71086,Active,54,5,1,0,0,3,0,1,0,11,75
New York,New York,71086,Inactive,6,0,0,1,0,0,0,0,0,1,8
,,,,,,,,,,,,,,
Page 95 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 71086,,Total,60,5,1,1,0,3,0,1,0,12,83
New York,New York 71087,,Active,883,47,3,0,2,32,0,0,0,132,"1,099"
New York,New York 71087,,Inactive,90,2,1,0,0,1,0,0,0,12,106
New York,New York 71087,,Total,973,49,4,0,2,33,0,0,0,144,"1,205"
New York,New York,71088,Active,576,18,4,0,4,13,0,0,0,73,688
New York,New York,71088,Inactive,89,6,0,0,1,7,0,0,0,13,116
New York,New York,71088,Total,665,24,4,0,5,20,0,0,0,86,804
New York,New York,71089,Active,956,38,6,0,8,28,0,0,0,150,"1,186"
New York,New York,71089,Inactive,186,4,0,0,2,12,0,0,0,37,241
New York,New York,71089,Total,"1,142",42,6,0,10,40,0,0,0,187,"1,427"
New York,New York,71090,Active,867,19,1,0,3,18,0,0,1,128,"1,037"
New York,New York,71090,Inactive,69,5,0,0,0,3,0,0,0,12,89
New York,New York,71090,Total,936,24,1,0,3,21,0,0,1,140,"1,126"
New York,New York,71091,Active,479,19,2,0,0,13,1,0,0,48,562
New York,New York,71091,Inactive,43,1,0,0,0,1,0,0,0,4,49
New York,New York,71091,Total,522,20,2,0,0,14,1,0,0,52,611
New York,New York,71092,Active,633,17,1,3,2,16,0,0,0,109,781
New York,New York,71092,Inactive,81,6,1,0,2,2,0,0,0,19,111
New York,New York,71092,Total,714,23,2,3,4,18,0,0,0,128,892
New York,New York,71093,Active,343,14,3,2,3,10,0,0,0,76,451
New York,New York,71093,Inactive,85,2,0,0,1,3,0,0,0,18,109
,,,,,,,,,,,,,,
Page 96 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 71093,,Total,428,16,3,2,4,13,0,0,0,94,560
New York,New York 72001,,Active,502,28,0,2,1,15,0,0,0,104,652
New York,New York 72001,,Inactive,53,6,0,1,0,0,0,0,0,24,84
New York,New York 72001,,Total,555,34,0,3,1,15,0,0,0,128,736
New York,New York,72002,Active,"1,059",38,0,2,2,15,2,0,1,162,"1,281"
New York,New York,72002,Inactive,56,3,0,0,0,4,0,0,0,15,78
New York,New York,72002,Total,"1,115",41,0,2,2,19,2,0,1,177,"1,359"
New York,New York,72003,Active,875,48,0,1,6,21,0,0,0,135,"1,086"
New York,New York,72003,Inactive,85,8,0,0,0,1,0,0,0,11,105
New York,New York,72003,Total,960,56,0,1,6,22,0,0,0,146,"1,191"
New York,New York,72004,Active,939,42,3,3,4,20,1,0,1,148,"1,161"
New York,New York,72004,Inactive,64,3,0,1,2,1,0,0,0,18,89
New York,New York,72004,Total,"1,003",45,3,4,6,21,1,0,1,166,"1,250"
New York,New York,72005,Active,946,47,1,4,2,21,1,0,0,146,"1,168"
New York,New York,72005,Inactive,82,4,0,0,0,4,0,0,0,15,105
New York,New York,72005,Total,"1,028",51,1,4,2,25,1,0,0,161,"1,273"
New York,New York,72006,Active,902,48,1,0,4,11,0,0,0,121,"1,087"
New York,New York,72006,Inactive,72,8,0,0,0,1,0,0,0,13,94
New York,New York,72006,Total,974,56,1,0,4,12,0,0,0,134,"1,181"
New York,New York,72007,Active,928,44,3,1,5,12,1,0,0,151,"1,145"
New York,New York,72007,Inactive,59,2,0,0,1,1,0,0,0,15,78
,,,,,,,,,,,,,,
Page 97 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 72007,,Total,987,46,3,1,6,13,1,0,0,166,"1,223"
New York,New York 72008,,Active,618,35,3,1,4,11,0,0,1,103,776
New York,New York 72008,,Inactive,50,3,0,0,0,0,0,0,0,7,60
New York,New York 72008,,Total,668,38,3,1,4,11,0,0,1,110,836
New York,New York,72009,Active,875,29,0,1,2,10,0,0,0,150,"1,067"
New York,New York,72009,Inactive,74,6,0,0,0,1,0,0,0,13,94
New York,New York,72009,Total,949,35,0,1,2,11,0,0,0,163,"1,161"
New York,New York,72010,Active,823,41,2,1,1,10,0,0,1,138,"1,017"
New York,New York,72010,Inactive,62,7,1,0,0,0,0,0,0,13,83
New York,New York,72010,Total,885,48,3,1,1,10,0,0,1,151,"1,100"
New York,New York,72011,Active,"1,027",50,0,1,4,13,0,0,1,124,"1,220"
New York,New York,72011,Inactive,134,8,0,0,0,3,0,0,0,23,168
New York,New York,72011,Total,"1,161",58,0,1,4,16,0,0,1,147,"1,388"
New York,New York,72012,Active,799,37,1,3,3,13,1,0,0,133,990
New York,New York,72012,Inactive,73,8,1,0,1,4,0,0,0,23,110
New York,New York,72012,Total,872,45,2,3,4,17,1,0,0,156,"1,100"
New York,New York,72013,Active,983,39,2,4,5,22,1,0,0,143,"1,199"
New York,New York,72013,Inactive,92,15,0,0,0,1,0,0,0,28,136
New York,New York,72013,Total,"1,075",54,2,4,5,23,1,0,0,171,"1,335"
New York,New York,72014,Active,360,6,1,0,2,1,0,0,0,43,413
New York,New York,72014,Inactive,33,3,0,0,0,2,0,0,0,6,44
,,,,,,,,,,,,,,
Page 98 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 72014,,Total,393,9,1,0,2,3,0,0,0,49,457
New York,New York 72015,,Active,"1,028",39,2,1,2,23,0,0,0,155,"1,250"
New York,New York 72015,,Inactive,91,5,0,0,0,0,0,0,0,20,116
New York,New York 72015,,Total,"1,119",44,2,1,2,23,0,0,0,175,"1,366"
New York,New York,72016,Active,647,35,2,2,1,11,0,0,0,85,783
New York,New York,72016,Inactive,59,4,1,0,0,1,0,0,0,16,81
New York,New York,72016,Total,706,39,3,2,1,12,0,0,0,101,864
New York,New York,72017,Active,836,55,4,1,4,19,0,0,0,162,"1,081"
New York,New York,72017,Inactive,63,2,0,2,0,4,0,0,0,20,91
New York,New York,72017,Total,899,57,4,3,4,23,0,0,0,182,"1,172"
New York,New York,72018,Active,770,96,3,4,0,29,0,0,0,239,"1,141"
New York,New York,72018,Inactive,89,28,0,0,1,4,0,0,0,35,157
New York,New York,72018,Total,859,124,3,4,1,33,0,0,0,274,"1,298"
New York,New York,72019,Active,531,62,1,0,4,16,0,0,1,123,738
New York,New York,72019,Inactive,48,14,1,1,1,3,0,0,0,11,79
New York,New York,72019,Total,579,76,2,1,5,19,0,0,1,134,817
New York,New York,72020,Active,926,49,3,0,2,23,0,0,1,163,"1,167"
New York,New York,72020,Inactive,72,9,0,1,1,4,0,0,0,23,110
New York,New York,72020,Total,998,58,3,1,3,27,0,0,1,186,"1,277"
New York,New York,72021,Active,817,55,3,0,2,22,0,0,0,125,"1,024"
New York,New York,72021,Inactive,69,4,1,0,1,5,0,0,0,18,98
,,,,,,,,,,,,,,
Page 99 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 72021,,Total,886,59,4,0,3,27,0,0,0,143,"1,122"
New York,New York 72022,,Active,767,98,2,2,4,11,0,0,1,188,"1,073"
New York,New York 72022,,Inactive,58,16,0,0,0,1,0,0,0,23,98
New York,New York 72022,,Total,825,114,2,2,4,12,0,0,1,211,"1,171"
New York,New York,72023,Active,569,91,0,2,2,14,0,0,0,158,836
New York,New York,72023,Inactive,43,23,0,0,0,2,0,0,0,34,102
New York,New York,72023,Total,612,114,0,2,2,16,0,0,0,192,938
New York,New York,72024,Active,765,40,0,1,1,7,1,0,0,90,905
New York,New York,72024,Inactive,72,9,2,0,0,1,0,0,0,13,97
New York,New York,72024,Total,837,49,2,1,1,8,1,0,0,103,"1,002"
New York,New York,72025,Active,857,39,1,4,3,15,1,0,0,137,"1,057"
New York,New York,72025,Inactive,83,3,0,0,1,1,0,0,0,29,117
New York,New York,72025,Total,940,42,1,4,4,16,1,0,0,166,"1,174"
New York,New York,72026,Active,802,67,0,3,2,11,1,0,1,141,"1,028"
New York,New York,72026,Inactive,71,13,0,0,2,3,0,0,0,22,111
New York,New York,72026,Total,873,80,0,3,4,14,1,0,1,163,"1,139"
New York,New York,72027,Active,573,24,1,0,1,8,0,0,0,96,703
New York,New York,72027,Inactive,82,6,0,0,0,0,0,0,1,14,103
New York,New York,72027,Total,655,30,1,0,1,8,0,0,1,110,806
New York,New York,72028,Active,983,54,2,1,5,9,0,0,0,122,"1,176"
New York,New York,72028,Inactive,74,7,0,0,0,0,0,0,0,18,99
,,,,,,,,,,,,,,
Page 100 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 72028,,Total,"1,057",61,2,1,5,9,0,0,0,140,"1,275"
New York,New York 72029,,Active,809,43,0,4,0,12,1,0,0,130,999
New York,New York 72029,,Inactive,48,6,0,0,0,2,0,0,0,18,74
New York,New York 72029,,Total,857,49,0,4,0,14,1,0,0,148,"1,073"
New York,New York,72030,Active,868,48,3,0,1,12,0,0,0,129,"1,061"
New York,New York,72030,Inactive,89,11,0,0,1,2,0,0,0,19,122
New York,New York,72030,Total,957,59,3,0,2,14,0,0,0,148,"1,183"
New York,New York,72031,Active,982,39,3,3,3,15,2,0,1,128,"1,176"
New York,New York,72031,Inactive,79,8,0,0,1,1,0,0,0,22,111
New York,New York,72031,Total,"1,061",47,3,3,4,16,2,0,1,150,"1,287"
New York,New York,72032,Active,747,51,3,3,3,20,1,0,0,138,966
New York,New York,72032,Inactive,40,8,1,0,0,3,0,0,0,10,62
New York,New York,72032,Total,787,59,4,3,3,23,1,0,0,148,"1,028"
New York,New York,72033,Active,652,47,2,0,1,11,0,0,0,119,832
New York,New York,72033,Inactive,120,7,0,0,0,1,0,0,0,15,143
New York,New York,72033,Total,772,54,2,0,1,12,0,0,0,134,975
New York,New York,72034,Active,990,42,3,2,1,8,0,0,0,130,"1,176"
New York,New York,72034,Inactive,49,2,0,0,0,0,0,0,0,7,58
New York,New York,72034,Total,"1,039",44,3,2,1,8,0,0,0,137,"1,234"
New York,New York,72035,Active,933,35,1,1,3,12,2,0,0,147,"1,134"
New York,New York,72035,Inactive,70,4,0,0,1,2,0,0,0,18,95
,,,,,,,,,,,,,,
Page 101 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 72035,,Total,"1,003",39,1,1,4,14,2,0,0,165,"1,229"
New York,New York 72036,,Active,678,75,1,2,2,22,0,0,0,131,911
New York,New York 72036,,Inactive,66,7,1,0,1,1,0,0,0,31,107
New York,New York 72036,,Total,744,82,2,2,3,23,0,0,0,162,"1,018"
New York,New York,72037,Active,376,44,0,3,1,19,0,0,0,149,592
New York,New York,72037,Inactive,64,9,1,1,0,5,0,0,0,26,106
New York,New York,72037,Total,440,53,1,4,1,24,0,0,0,175,698
New York,New York,72038,Active,632,59,5,3,5,18,0,0,1,182,905
New York,New York,72038,Inactive,92,16,0,0,0,5,0,0,0,34,147
New York,New York,72038,Total,724,75,5,3,5,23,0,0,1,216,"1,052"
New York,New York,72039,Active,916,67,3,0,1,20,0,0,0,147,"1,154"
New York,New York,72039,Inactive,81,11,0,0,0,3,0,0,0,18,113
New York,New York,72039,Total,997,78,3,0,1,23,0,0,0,165,"1,267"
New York,New York,72040,Active,973,89,0,2,4,21,4,0,1,194,"1,288"
New York,New York,72040,Inactive,89,7,0,0,0,3,0,0,0,27,126
New York,New York,72040,Total,"1,062",96,0,2,4,24,4,0,1,221,"1,414"
New York,New York,72041,Active,843,60,1,1,4,21,2,0,2,166,"1,100"
New York,New York,72041,Inactive,130,18,0,2,1,5,0,0,1,26,183
New York,New York,72041,Total,973,78,1,3,5,26,2,0,3,192,"1,283"
New York,New York,72042,Active,657,56,4,5,7,29,1,0,0,147,906
New York,New York,72042,Inactive,85,15,1,0,0,2,0,0,0,20,123
,,,,,,,,,,,,,,
Page 102 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York 72042,,Total,742,71,5,5,7,31,1,0,0,167,"1,029"
New York,New York 72043,,Active,881,43,3,1,3,17,1,0,0,150,"1,099"
New York,New York 72043,,Inactive,127,10,1,0,1,3,0,0,0,35,177
New York,New York 72043,,Total,"1,008",53,4,1,4,20,1,0,0,185,"1,276"
New York,New York,72044,Active,735,35,3,1,4,10,0,0,1,105,894
New York,New York,72044,Inactive,84,8,2,0,0,1,0,0,0,9,104
New York,New York,72044,Total,819,43,5,1,4,11,0,0,1,114,998
New York,New York,72045,Active,654,32,0,1,1,14,0,0,1,116,819
New York,New York,72045,Inactive,80,5,0,0,1,0,0,0,0,14,100
New York,New York,72045,Total,734,37,0,1,2,14,0,0,1,130,919
New York,New York,72046,Active,741,50,2,3,5,27,0,0,0,152,980
New York,New York,72046,Inactive,107,14,0,0,0,3,0,0,0,31,155
New York,New York,72046,Total,848,64,2,3,5,30,0,0,0,183,"1,135"
New York,New York,72047,Active,789,33,0,3,1,17,0,0,0,110,953
New York,New York,72047,Inactive,52,7,0,0,1,1,0,0,0,17,78
New York,New York,72047,Total,841,40,0,3,2,18,0,0,0,127,"1,031"
New York,New York,72048,Active,872,35,2,2,1,15,0,0,0,138,"1,065"
New York,New York,72048,Inactive,100,5,0,0,0,0,0,0,0,17,122
New York,New York,72048,Total,972,40,2,2,1,15,0,0,0,155,"1,187"
New York,New York,72049,Active,808,45,2,0,3,10,2,0,0,133,"1,003"
