"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,23001,Active,410,404,46,1,1,41,0,0,1,175,"1,079"
Queens,Queens,23001,Inactive,8,9,3,0,0,0,0,0,0,8,28
Queens,Queens,23001,Total,418,413,49,1,1,41,0,0,1,183,"1,107"
Queens,Queens,23002,Active,390,360,42,0,3,32,0,0,0,159,986
Queens,Queens,23002,Inactive,20,10,2,0,0,1,0,0,0,7,40
Queens,Queens,23002,Total,410,370,44,0,3,33,0,0,0,166,"1,026"
Queens,Queens,23003,Active,422,358,41,0,0,47,0,0,0,184,"1,052"
Queens,Queens,23003,Inactive,14,9,1,0,0,1,0,0,0,4,29
Queens,Queens,23003,Total,436,367,42,0,0,48,0,0,0,188,"1,081"
Queens,Queens,23004,Active,96,52,3,0,1,7,0,0,0,27,186
Queens,Queens,23004,Inactive,2,3,1,0,0,1,0,0,0,2,9
Queens,Queens,23004,Total,98,55,4,0,1,8,0,0,0,29,195
Queens,Queens,23005,Active,439,336,15,2,1,32,1,0,1,185,"1,012"
Queens,Queens,23005,Inactive,31,19,1,0,0,0,0,0,0,7,58
Queens,Queens,23005,Total,470,355,16,2,1,32,1,0,1,192,"1,070"
Queens,Queens,23006,Active,505,344,5,3,0,36,0,0,0,163,"1,056"
Queens,Queens,23006,Inactive,23,7,0,0,0,1,0,0,0,10,41
Queens,Queens,23006,Total,528,351,5,3,0,37,0,0,0,173,"1,097"
Queens,Queens,23007,Active,470,384,16,1,0,43,0,0,0,181,"1,095"
Queens,Queens,23007,Inactive,18,11,1,0,0,3,0,0,0,8,41
Queens,Queens,23007,Total,488,395,17,1,0,46,0,0,0,189,"1,136"
,,,,,,,,,,,,,,
Page 1 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,23008,Active,459,322,17,0,0,44,0,0,0,177,"1,019"
Queens,Queens,23008,Inactive,31,18,3,0,0,2,0,0,0,8,62
Queens,Queens,23008,Total,490,340,20,0,0,46,0,0,0,185,"1,081"
Queens,Queens,23009,Active,565,342,19,2,0,37,0,0,0,172,"1,137"
Queens,Queens,23009,Inactive,37,7,0,0,0,5,0,0,0,12,61
Queens,Queens,23009,Total,602,349,19,2,0,42,0,0,0,184,"1,198"
Queens,Queens,23010,Active,592,269,24,1,3,56,0,0,1,205,"1,151"
Queens,Queens,23010,Inactive,39,12,1,0,0,0,0,0,2,13,67
Queens,Queens,23010,Total,631,281,25,1,3,56,0,0,3,218,"1,218"
Queens,Queens,23011,Active,585,284,18,3,5,56,0,0,0,205,"1,156"
Queens,Queens,23011,Inactive,59,14,1,0,1,2,0,0,0,22,99
Queens,Queens,23011,Total,644,298,19,3,6,58,0,0,0,227,"1,255"
Queens,Queens,23012,Active,526,132,11,2,6,35,0,1,0,113,826
Queens,Queens,23012,Inactive,69,10,1,0,3,7,0,0,0,23,113
Queens,Queens,23012,Total,595,142,12,2,9,42,0,1,0,136,939
Queens,Queens,23013,Active,447,151,12,0,3,40,0,0,0,127,780
Queens,Queens,23013,Inactive,46,20,1,1,0,2,0,0,0,15,85
Queens,Queens,23013,Total,493,171,13,1,3,42,0,0,0,142,865
Queens,Queens,23014,Active,680,248,17,0,1,59,0,0,0,207,"1,212"
Queens,Queens,23014,Inactive,47,13,0,1,0,3,0,0,0,13,77
Queens,Queens,23014,Total,727,261,17,1,1,62,0,0,0,220,"1,289"
,,,,,,,,,,,,,,
Page 2 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,23015,Active,409,98,4,0,2,19,0,0,0,117,649
Queens,Queens,23015,Inactive,16,2,0,1,1,1,0,0,0,11,32
Queens,Queens,23015,Total,425,100,4,1,3,20,0,0,0,128,681
Queens,Queens,23016,Active,425,78,0,0,3,25,1,0,0,135,667
Queens,Queens,23016,Inactive,22,4,1,0,0,1,0,0,0,1,29
Queens,Queens,23016,Total,447,82,1,0,3,26,1,0,0,136,696
Queens,Queens,23017,Active,422,84,5,0,1,25,0,0,0,122,659
Queens,Queens,23017,Inactive,26,1,0,0,0,2,0,0,0,4,33
Queens,Queens,23017,Total,448,85,5,0,1,27,0,0,0,126,692
Queens,Queens,23018,Active,695,42,1,3,4,21,0,0,0,134,900
Queens,Queens,23018,Inactive,78,1,0,0,2,2,0,0,0,18,101
Queens,Queens,23018,Total,773,43,1,3,6,23,0,0,0,152,"1,001"
Queens,Queens,23019,Active,837,140,9,1,6,55,0,0,0,181,"1,229"
Queens,Queens,23019,Inactive,102,11,1,0,2,6,0,0,0,33,155
Queens,Queens,23019,Total,939,151,10,1,8,61,0,0,0,214,"1,384"
Queens,Queens,23021,Active,346,81,1,1,7,22,0,0,0,132,590
Queens,Queens,23021,Inactive,11,3,0,0,0,2,0,0,0,3,19
Queens,Queens,23021,Total,357,84,1,1,7,24,0,0,0,135,609
Queens,Queens,23022,Active,3,0,0,0,0,0,0,0,0,0,3
Queens,Queens,23022,Inactive,1,0,0,0,0,0,0,0,0,0,1
Queens,Queens,23022,Total,4,0,0,0,0,0,0,0,0,0,4
,,,,,,,,,,,,,,
Page 3 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,23023,Active,533,159,1,0,0,18,0,0,0,114,825
Queens,Queens,23023,Inactive,54,17,1,0,0,1,0,0,0,10,83
Queens,Queens,23023,Total,587,176,2,0,0,19,0,0,0,124,908
Queens,Queens,23024,Active,843,59,3,0,1,14,0,0,0,105,"1,025"
Queens,Queens,23024,Inactive,102,4,0,0,0,4,0,0,0,12,122
Queens,Queens,23024,Total,945,63,3,0,1,18,0,0,0,117,"1,147"
Queens,Queens,23025,Active,628,139,2,1,4,18,1,0,0,139,932
Queens,Queens,23025,Inactive,56,12,0,1,0,0,0,0,0,22,91
Queens,Queens,23025,Total,684,151,2,2,4,18,1,0,0,161,"1,023"
Queens,Queens,23026,Active,558,97,9,1,3,12,0,0,0,70,750
Queens,Queens,23026,Inactive,128,21,0,0,1,3,0,0,0,21,174
Queens,Queens,23026,Total,686,118,9,1,4,15,0,0,0,91,924
Queens,Queens,23027,Active,517,241,7,0,0,3,0,0,0,186,954
Queens,Queens,23027,Inactive,22,22,0,0,0,0,0,0,0,14,58
Queens,Queens,23027,Total,539,263,7,0,0,3,0,0,0,200,"1,012"
Queens,Queens,23028,Active,689,206,7,1,0,17,0,0,0,188,"1,108"
Queens,Queens,23028,Inactive,28,22,2,0,0,1,0,0,0,24,77
Queens,Queens,23028,Total,717,228,9,1,0,18,0,0,0,212,"1,185"
Queens,Queens,23029,Active,804,137,9,0,5,26,0,0,0,194,"1,175"
Queens,Queens,23029,Inactive,64,19,0,0,0,1,0,0,0,19,103
Queens,Queens,23029,Total,868,156,9,0,5,27,0,0,0,213,"1,278"
,,,,,,,,,,,,,,
Page 4 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,23030,Active,844,108,4,1,1,24,0,0,0,175,"1,157"
Queens,Queens,23030,Inactive,77,6,0,0,1,1,0,0,0,19,104
Queens,Queens,23030,Total,921,114,4,1,2,25,0,0,0,194,"1,261"
Queens,Queens,23031,Active,787,87,1,1,5,16,0,0,0,144,"1,041"
Queens,Queens,23031,Inactive,45,5,2,0,0,2,0,0,0,16,70
Queens,Queens,23031,Total,832,92,3,1,5,18,0,0,0,160,"1,111"
Queens,Queens,23032,Active,398,16,1,0,1,11,0,0,0,72,499
Queens,Queens,23032,Inactive,44,1,0,0,0,2,1,0,0,11,59
Queens,Queens,23032,Total,442,17,1,0,1,13,1,0,0,83,558
Queens,Queens,23033,Active,801,44,0,2,3,14,0,0,0,136,"1,000"
Queens,Queens,23033,Inactive,113,4,0,1,0,6,0,0,0,20,144
Queens,Queens,23033,Total,914,48,0,3,3,20,0,0,0,156,"1,144"
Queens,Queens,23034,Active,656,51,1,0,3,11,0,0,0,130,852
Queens,Queens,23034,Inactive,67,7,0,0,1,1,0,0,0,11,87
Queens,Queens,23034,Total,723,58,1,0,4,12,0,0,0,141,939
Queens,Queens,23035,Active,813,116,6,0,2,14,0,0,1,164,"1,116"
Queens,Queens,23035,Inactive,50,4,2,0,0,1,0,0,0,7,64
Queens,Queens,23035,Total,863,120,8,0,2,15,0,0,1,171,"1,180"
Queens,Queens,23036,Active,673,142,9,1,0,31,0,0,0,160,"1,016"
Queens,Queens,23036,Inactive,31,7,0,0,1,0,0,0,0,9,48
Queens,Queens,23036,Total,704,149,9,1,1,31,0,0,0,169,"1,064"
,,,,,,,,,,,,,,
Page 5 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,23037,Active,466,78,2,2,1,7,0,1,0,108,665
Queens,Queens,23037,Inactive,36,3,1,0,0,0,0,0,0,6,46
Queens,Queens,23037,Total,502,81,3,2,1,7,0,1,0,114,711
Queens,Queens,23038,Active,107,21,1,0,1,9,0,0,0,16,155
Queens,Queens,23038,Inactive,7,0,0,0,1,0,0,0,0,0,8
Queens,Queens,23038,Total,114,21,1,0,2,9,0,0,0,16,163
Queens,Queens,23039,Active,490,152,4,1,1,11,0,0,0,166,825
Queens,Queens,23039,Inactive,38,13,1,0,0,1,0,0,0,30,83
Queens,Queens,23039,Total,528,165,5,1,1,12,0,0,0,196,908
Queens,Queens,23040,Active,383,223,7,0,0,26,0,1,0,138,778
Queens,Queens,23040,Inactive,17,11,0,0,3,1,0,0,0,8,40
Queens,Queens,23040,Total,400,234,7,0,3,27,0,1,0,146,818
Queens,Queens,23041,Active,275,204,6,0,5,28,0,0,0,111,629
Queens,Queens,23041,Inactive,18,10,0,0,0,6,0,0,0,5,39
Queens,Queens,23041,Total,293,214,6,0,5,34,0,0,0,116,668
Queens,Queens,23042,Active,830,53,4,1,4,30,1,0,0,140,"1,063"
Queens,Queens,23042,Inactive,126,5,0,0,0,3,0,0,0,23,157
Queens,Queens,23042,Total,956,58,4,1,4,33,1,0,0,163,"1,220"
Queens,Queens,23043,Active,402,56,0,0,1,18,0,0,0,161,638
Queens,Queens,23043,Inactive,35,8,0,0,0,1,0,0,0,9,53
Queens,Queens,23043,Total,437,64,0,0,1,19,0,0,0,170,691
,,,,,,,,,,,,,,
Page 6 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,23044,Active,399,408,20,0,5,37,0,0,0,208,"1,077"
Queens,Queens,23044,Inactive,15,16,1,0,1,3,0,0,0,7,43
Queens,Queens,23044,Total,414,424,21,0,6,40,0,0,0,215,"1,120"
Queens,Queens,23045,Active,375,397,12,0,4,46,0,0,0,186,"1,020"
Queens,Queens,23045,Inactive,33,6,1,0,0,0,0,0,0,9,49
Queens,Queens,23045,Total,408,403,13,0,4,46,0,0,0,195,"1,069"
Queens,Queens,23046,Active,418,470,11,0,6,41,0,0,1,186,"1,133"
Queens,Queens,23046,Inactive,27,19,0,0,0,1,0,0,0,15,62
Queens,Queens,23046,Total,445,489,11,0,6,42,0,0,1,201,"1,195"
Queens,Queens,23047,Active,258,235,7,1,1,17,0,0,0,121,640
Queens,Queens,23047,Inactive,9,10,0,0,0,2,0,0,0,6,27
Queens,Queens,23047,Total,267,245,7,1,1,19,0,0,0,127,667
Queens,Queens,23048,Active,235,233,6,1,3,24,0,0,1,132,635
Queens,Queens,23048,Inactive,15,3,0,0,0,1,0,0,0,4,23
Queens,Queens,23048,Total,250,236,6,1,3,25,0,0,1,136,658
Queens,Queens,23049,Active,416,421,20,2,2,29,0,0,1,194,"1,085"
Queens,Queens,23049,Inactive,29,16,1,0,0,2,0,0,0,5,53
Queens,Queens,23049,Total,445,437,21,2,2,31,0,0,1,199,"1,138"
Queens,Queens,23050,Active,518,285,17,2,6,46,0,0,2,260,"1,136"
Queens,Queens,23050,Inactive,47,24,4,1,1,3,0,0,1,27,108
Queens,Queens,23050,Total,565,309,21,3,7,49,0,0,3,287,"1,244"
,,,,,,,,,,,,,,
Page 7 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,23051,Active,436,389,16,1,7,32,0,0,1,201,"1,083"
Queens,Queens,23051,Inactive,16,23,2,0,0,3,0,0,0,10,54
Queens,Queens,23051,Total,452,412,18,1,7,35,0,0,1,211,"1,137"
Queens,Queens,23052,Active,340,208,14,2,2,27,0,0,1,148,742
Queens,Queens,23052,Inactive,30,8,1,0,0,2,0,0,0,13,54
Queens,Queens,23052,Total,370,216,15,2,2,29,0,0,1,161,796
Queens,Queens,23053,Active,731,243,15,3,11,42,1,0,1,260,"1,307"
Queens,Queens,23053,Inactive,29,11,0,0,0,2,0,0,0,9,51
Queens,Queens,23053,Total,760,254,15,3,11,44,1,0,1,269,"1,358"
Queens,Queens,23054,Active,612,243,15,1,3,46,1,1,1,261,"1,184"
Queens,Queens,23054,Inactive,18,15,0,0,0,2,0,0,0,11,46
Queens,Queens,23054,Total,630,258,15,1,3,48,1,1,1,272,"1,230"
Queens,Queens,23055,Active,380,83,7,1,1,25,0,0,0,140,637
Queens,Queens,23055,Inactive,29,13,1,0,0,1,0,0,0,9,53
Queens,Queens,23055,Total,409,96,8,1,1,26,0,0,0,149,690
Queens,Queens,23056,Active,690,137,10,3,3,23,0,0,0,222,"1,088"
Queens,Queens,23056,Inactive,38,7,0,0,0,0,0,0,0,15,60
Queens,Queens,23056,Total,728,144,10,3,3,23,0,0,0,237,"1,148"
Queens,Queens,23057,Active,764,189,18,1,6,29,0,0,0,271,"1,278"
Queens,Queens,23057,Inactive,30,9,0,0,0,0,0,0,0,9,48
Queens,Queens,23057,Total,794,198,18,1,6,29,0,0,0,280,"1,326"
,,,,,,,,,,,,,,
Page 8 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,23058,Active,750,180,8,2,4,49,0,0,0,247,"1,240"
Queens,Queens,23058,Inactive,47,16,0,0,1,3,0,0,0,22,89
Queens,Queens,23058,Total,797,196,8,2,5,52,0,0,0,269,"1,329"
Queens,Queens,23059,Active,682,123,8,1,3,23,0,0,0,218,"1,058"
Queens,Queens,23059,Inactive,27,7,0,0,0,1,0,0,0,6,41
Queens,Queens,23059,Total,709,130,8,1,3,24,0,0,0,224,"1,099"
Queens,Queens,23060,Active,651,130,12,0,2,31,0,0,0,218,"1,044"
Queens,Queens,23060,Inactive,27,4,2,0,0,2,0,0,0,10,45
Queens,Queens,23060,Total,678,134,14,0,2,33,0,0,0,228,"1,089"
Queens,Queens,23061,Active,608,180,12,1,2,33,0,0,2,186,"1,024"
Queens,Queens,23061,Inactive,34,8,3,0,0,2,0,0,0,15,62
Queens,Queens,23061,Total,642,188,15,1,2,35,0,0,2,201,"1,086"
Queens,Queens,23062,Active,707,247,15,2,3,48,1,0,0,193,"1,216"
Queens,Queens,23062,Inactive,48,10,0,0,1,5,0,0,0,13,77
Queens,Queens,23062,Total,755,257,15,2,4,53,1,0,0,206,"1,293"
Queens,Queens,23063,Active,658,190,16,0,2,43,0,0,0,188,"1,097"
Queens,Queens,23063,Inactive,68,10,1,0,0,3,0,0,0,18,100
Queens,Queens,23063,Total,726,200,17,0,2,46,0,0,0,206,"1,197"
Queens,Queens,23064,Active,702,259,23,2,8,47,0,0,0,189,"1,230"
Queens,Queens,23064,Inactive,42,10,1,0,1,5,0,0,0,10,69
Queens,Queens,23064,Total,744,269,24,2,9,52,0,0,0,199,"1,299"
,,,,,,,,,,,,,,
Page 9 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,23065,Active,752,212,8,0,4,36,2,0,0,269,"1,283"
Queens,Queens,23065,Inactive,65,23,2,0,1,6,0,0,0,26,123
Queens,Queens,23065,Total,817,235,10,0,5,42,2,0,0,295,"1,406"
Queens,Queens,23066,Active,571,78,2,0,0,11,0,0,0,164,826
Queens,Queens,23066,Inactive,12,4,0,0,1,1,0,0,0,8,26
Queens,Queens,23066,Total,583,82,2,0,1,12,0,0,0,172,852
Queens,Queens,23067,Active,472,41,1,2,3,9,0,0,0,158,686
Queens,Queens,23067,Inactive,16,0,0,0,0,0,0,0,0,5,21
Queens,Queens,23067,Total,488,41,1,2,3,9,0,0,0,163,707
Queens,Queens,23068,Active,531,57,2,1,1,16,1,0,1,157,767
Queens,Queens,23068,Inactive,27,3,0,0,0,0,0,0,0,10,40
Queens,Queens,23068,Total,558,60,2,1,1,16,1,0,1,167,807
Queens,Queens,23069,Active,580,75,4,0,7,14,0,0,0,139,819
Queens,Queens,23069,Inactive,26,4,0,0,0,0,0,0,0,17,47
Queens,Queens,23069,Total,606,79,4,0,7,14,0,0,0,156,866
Queens,Queens,23070,Active,698,127,7,2,0,31,1,0,0,265,"1,131"
Queens,Queens,23070,Inactive,48,9,0,0,0,1,0,0,0,16,74
Queens,Queens,23070,Total,746,136,7,2,0,32,1,0,0,281,"1,205"
Queens,Queens,23071,Active,22,1,0,0,2,0,0,0,0,6,31
Queens,Queens,23071,Inactive,5,0,0,0,0,0,0,0,0,2,7
Queens,Queens,23071,Total,27,1,0,0,2,0,0,0,0,8,38
,,,,,,,,,,,,,,
Page 10 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,23084,Active,193,71,2,0,2,12,0,0,0,87,367
Queens,Queens,23084,Inactive,15,3,0,0,0,0,0,0,0,7,25
Queens,Queens,23084,Total,208,74,2,0,2,12,0,0,0,94,392
Queens,Queens,23085,Active,361,113,3,1,5,22,0,0,1,118,624
Queens,Queens,23085,Inactive,29,9,0,0,0,2,0,0,0,4,44
Queens,Queens,23085,Total,390,122,3,1,5,24,0,0,1,122,668
Queens,Queens,23086,Active,369,87,5,1,3,15,0,0,0,105,585
Queens,Queens,23086,Inactive,15,5,0,0,0,0,0,0,0,6,26
Queens,Queens,23086,Total,384,92,5,1,3,15,0,0,0,111,611
Queens,Queens,24001,Active,341,138,4,2,0,27,0,0,0,96,608
Queens,Queens,24001,Inactive,24,6,0,0,0,2,0,0,0,9,41
Queens,Queens,24001,Total,365,144,4,2,0,29,0,0,0,105,649
Queens,Queens,24002,Active,703,155,6,3,6,40,0,0,1,263,"1,177"
Queens,Queens,24002,Inactive,50,13,0,0,0,2,0,0,0,17,82
Queens,Queens,24002,Total,753,168,6,3,6,42,0,0,1,280,"1,259"
Queens,Queens,24003,Active,509,125,7,1,3,22,1,0,0,140,808
Queens,Queens,24003,Inactive,51,18,1,0,0,4,0,0,0,24,98
Queens,Queens,24003,Total,560,143,8,1,3,26,1,0,0,164,906
Queens,Queens,24004,Active,286,79,6,0,1,8,0,0,0,88,468
Queens,Queens,24004,Inactive,19,6,1,0,0,1,0,0,0,14,41
Queens,Queens,24004,Total,305,85,7,0,1,9,0,0,0,102,509
,,,,,,,,,,,,,,
Page 11 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,24005,Active,770,145,6,1,2,24,1,0,0,234,"1,183"
Queens,Queens,24005,Inactive,21,8,0,0,0,1,0,0,0,6,36
Queens,Queens,24005,Total,791,153,6,1,2,25,1,0,0,240,"1,219"
Queens,Queens,24006,Active,575,182,3,1,0,30,0,0,0,194,985
Queens,Queens,24006,Inactive,15,1,0,0,0,0,0,0,0,10,26
Queens,Queens,24006,Total,590,183,3,1,0,30,0,0,0,204,"1,011"
Queens,Queens,24007,Active,422,97,8,0,4,23,0,0,0,195,749
Queens,Queens,24007,Inactive,14,8,0,0,0,1,0,0,0,4,27
Queens,Queens,24007,Total,436,105,8,0,4,24,0,0,0,199,776
Queens,Queens,24008,Active,267,55,1,0,1,11,0,0,0,90,425
Queens,Queens,24008,Inactive,53,21,1,0,2,1,0,0,0,21,99
Queens,Queens,24008,Total,320,76,2,0,3,12,0,0,0,111,524
Queens,Queens,24009,Active,38,7,1,0,0,3,0,0,0,11,60
Queens,Queens,24009,Inactive,1,0,0,0,0,0,0,0,0,0,1
Queens,Queens,24009,Total,39,7,1,0,0,3,0,0,0,11,61
Queens,Queens,24010,Active,342,54,5,0,1,9,0,0,0,133,544
Queens,Queens,24010,Inactive,18,3,0,0,0,0,0,0,0,10,31
Queens,Queens,24010,Total,360,57,5,0,1,9,0,0,0,143,575
Queens,Queens,24011,Active,480,69,3,0,0,19,0,0,0,156,727
Queens,Queens,24011,Inactive,18,5,0,0,0,0,0,0,0,8,31
Queens,Queens,24011,Total,498,74,3,0,0,19,0,0,0,164,758
,,,,,,,,,,,,,,
Page 12 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,24012,Active,90,10,1,0,0,3,0,0,0,24,128
Queens,Queens,24012,Inactive,4,1,0,0,0,0,0,0,0,2,7
Queens,Queens,24012,Total,94,11,1,0,0,3,0,0,0,26,135
Queens,Queens,24013,Active,488,78,3,1,0,23,0,0,0,127,720
Queens,Queens,24013,Inactive,17,8,0,0,0,4,0,0,0,9,38
Queens,Queens,24013,Total,505,86,3,1,0,27,0,0,0,136,758
Queens,Queens,24014,Active,387,59,6,0,1,16,0,0,1,95,565
Queens,Queens,24014,Inactive,22,3,0,0,0,0,0,0,0,8,33
Queens,Queens,24014,Total,409,62,6,0,1,16,0,0,1,103,598
Queens,Queens,24015,Active,382,70,6,1,3,15,0,0,0,108,585
Queens,Queens,24015,Inactive,33,8,0,0,0,0,0,0,0,14,55
Queens,Queens,24015,Total,415,78,6,1,3,15,0,0,0,122,640
Queens,Queens,24016,Active,344,74,0,1,2,14,0,0,0,163,598
Queens,Queens,24016,Inactive,18,3,0,0,0,1,0,0,0,5,27
Queens,Queens,24016,Total,362,77,0,1,2,15,0,0,0,168,625
Queens,Queens,24017,Active,660,119,4,5,1,18,0,0,0,250,"1,057"
Queens,Queens,24017,Inactive,48,6,0,0,0,1,0,0,0,13,68
Queens,Queens,24017,Total,708,125,4,5,1,19,0,0,0,263,"1,125"
Queens,Queens,24018,Active,663,186,6,5,2,37,0,0,0,280,"1,179"
Queens,Queens,24018,Inactive,42,8,0,0,0,3,0,0,0,8,61
Queens,Queens,24018,Total,705,194,6,5,2,40,0,0,0,288,"1,240"
,,,,,,,,,,,,,,
Page 13 of 175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens,Queens,24019,Active,630,172,13,2,1,32,0,0,3,261,"1,114"
Queens,Queens,24019,Inactive,41,6,1,1,0,4,0,0,0,21,74
Queens,Queens,24019,Total,671,178,14,3,1,36,0,0,3,282,"1,188"
Queens,Queens,24020,Active,643,156,9,1,5,36,0,0,1,212,"1,063"
Queens,Queens,24020,Inactive,49,14,0,0,0,4,0,0,0,13,80
Queens,Queens,24020,Total,692,170,9,1,5,40,0,0,1,225,"1,143"
Queens,Queens,24021,Active,659,155,6,0,3,41,1,0,0,212,"1,077"
Queens,Queens,24021,Inactive,45,10,2,0,0,6,0,0,0,23,86
Queens,Queens,24021,Total,704,165,8,0,3,47,1,0,0,235,"1,163"
Queens,Queens,24022,Active,308,77,5,1,1,14,1,0,0,117,524
Queens,Queens,24022,Inactive,8,2,0,0,0,1,0,0,0,4,15
Queens,Queens,24022,Total,316,79,5,1,1,15,1,0,0,121,539
Queens,Queens,24023,Active,75,21,3,0,1,3,0,0,0,46,149
