"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,32015,Inactive,94,5,0,1,1,0,0,13,114
Queens,Queens,32015,Total,895,35,1,4,16,0,0,137,"1,088"
Queens,Queens,32016,Active,914,48,0,3,30,1,0,147,"1,143"
Queens,Queens,32016,Inactive,50,0,1,0,5,0,0,17,73
Queens,Queens,32016,Total,964,48,1,3,35,1,0,164,"1,216"
Queens,Queens,32017,Active,880,53,3,10,19,0,0,164,"1,129"
Queens,Queens,32017,Inactive,26,4,0,0,1,0,0,5,36
Queens,Queens,32017,Total,906,57,3,10,20,0,0,169,"1,165"
Queens,Queens,32018,Active,762,98,2,5,26,1,1,177,"1,072"
Queens,Queens,32018,Inactive,20,1,0,0,0,0,0,6,27
Queens,Queens,32018,Total,782,99,2,5,26,1,1,183,"1,099"
,,,,,,,,,,,,
Page 94 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,32019,Active,632,73,2,0,14,4,0,182,907
Queens,Queens,32019,Inactive,45,7,0,0,4,0,0,12,68
Queens,Queens,32019,Total,677,80,2,0,18,4,0,194,975
Queens,Queens,32020,Active,838,103,4,5,24,2,0,188,"1,164"
Queens,Queens,32020,Inactive,29,7,0,1,2,0,0,11,50
Queens,Queens,32020,Total,867,110,4,6,26,2,0,199,"1,214"
Queens,Queens,32021,Active,922,46,2,5,28,0,0,165,"1,168"
Queens,Queens,32021,Inactive,48,1,0,0,1,0,0,6,56
Queens,Queens,32021,Total,970,47,2,5,29,0,0,171,"1,224"
Queens,Queens,32022,Active,837,37,4,7,13,0,0,158,"1,056"
Queens,Queens,32022,Inactive,44,3,0,0,4,0,0,14,65
Queens,Queens,32022,Total,881,40,4,7,17,0,0,172,"1,121"
Queens,Queens,32023,Active,715,30,1,4,23,0,0,107,880
Queens,Queens,32023,Inactive,47,1,0,0,1,0,0,5,54
Queens,Queens,32023,Total,762,31,1,4,24,0,0,112,934
Queens,Queens,32024,Active,502,22,1,1,17,1,0,103,647
Queens,Queens,32024,Inactive,27,0,0,2,0,0,0,10,39
Queens,Queens,32024,Total,529,22,1,3,17,1,0,113,686
Queens,Queens,32025,Active,864,39,1,3,13,0,1,135,"1,056"
Queens,Queens,32025,Inactive,50,1,0,0,1,0,0,5,57
Queens,Queens,32025,Total,914,40,1,3,14,0,1,140,"1,113"
,,,,,,,,,,,,
Page 95 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,32026,Active,666,23,0,4,11,0,0,74,778
Queens,Queens,32026,Inactive,92,10,0,0,2,0,0,13,117
Queens,Queens,32026,Total,758,33,0,4,13,0,0,87,895
Queens,Queens,32027,Active,722,27,2,2,16,1,0,84,854
Queens,Queens,32027,Inactive,56,2,0,0,0,0,0,9,67
Queens,Queens,32027,Total,778,29,2,2,16,1,0,93,921
Queens,Queens,32028,Active,926,28,0,6,20,0,0,116,"1,096"
Queens,Queens,32028,Inactive,33,1,0,1,1,0,0,6,42
Queens,Queens,32028,Total,959,29,0,7,21,0,0,122,"1,138"
Queens,Queens,32029,Active,941,36,2,10,24,1,0,132,"1,146"
Queens,Queens,32029,Inactive,76,2,0,0,3,0,0,10,91
Queens,Queens,32029,Total,"1,017",38,2,10,27,1,0,142,"1,237"
Queens,Queens,32030,Active,779,19,1,7,13,1,0,133,953
Queens,Queens,32030,Inactive,38,1,0,0,2,0,0,5,46
Queens,Queens,32030,Total,817,20,1,7,15,1,0,138,999
Queens,Queens,32031,Active,782,49,2,6,18,0,0,152,"1,009"
Queens,Queens,32031,Inactive,77,5,1,2,1,0,0,15,101
Queens,Queens,32031,Total,859,54,3,8,19,0,0,167,"1,110"
Queens,Queens,32032,Active,573,37,3,0,11,0,0,134,758
Queens,Queens,32032,Inactive,26,5,2,0,1,0,0,5,39
Queens,Queens,32032,Total,599,42,5,0,12,0,0,139,797
,,,,,,,,,,,,
Page 96 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,32033,Active,906,35,0,7,18,1,0,121,"1,088"
Queens,Queens,32033,Inactive,50,3,1,0,2,0,0,10,66
Queens,Queens,32033,Total,956,38,1,7,20,1,0,131,"1,154"
Queens,Queens,32034,Active,907,23,1,6,15,1,0,130,"1,083"
Queens,Queens,32034,Inactive,42,1,0,0,0,0,0,6,49
Queens,Queens,32034,Total,949,24,1,6,15,1,0,136,"1,132"
Queens,Queens,32035,Active,933,27,0,8,17,0,0,133,"1,118"
Queens,Queens,32035,Inactive,58,2,1,1,1,0,0,5,68
Queens,Queens,32035,Total,991,29,1,9,18,0,0,138,"1,186"
Queens,Queens,32036,Active,966,37,1,2,24,1,0,138,"1,169"
Queens,Queens,32036,Inactive,36,0,0,0,2,0,0,12,50
Queens,Queens,32036,Total,"1,002",37,1,2,26,1,0,150,"1,219"
Queens,Queens,32037,Active,472,19,2,2,9,0,0,67,571
Queens,Queens,32037,Inactive,35,2,0,0,0,0,0,6,43
Queens,Queens,32037,Total,507,21,2,2,9,0,0,73,614
Queens,Queens,32038,Active,983,46,0,0,16,2,0,80,"1,127"
Queens,Queens,32038,Inactive,50,0,0,1,2,0,0,8,61
Queens,Queens,32038,Total,"1,033",46,0,1,18,2,0,88,"1,188"
Queens,Queens,32039,Active,900,31,4,5,16,0,1,121,"1,078"
Queens,Queens,32039,Inactive,91,2,0,1,2,0,0,17,113
Queens,Queens,32039,Total,991,33,4,6,18,0,1,138,"1,191"
,,,,,,,,,,,,
Page 97 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,32040,Active,916,32,1,4,19,0,0,131,"1,103"
Queens,Queens,32040,Inactive,81,3,0,1,3,0,0,11,99
Queens,Queens,32040,Total,997,35,1,5,22,0,0,142,"1,202"
Queens,Queens,32041,Active,962,30,3,7,18,0,0,113,"1,133"
Queens,Queens,32041,Inactive,73,4,0,2,3,0,0,10,92
Queens,Queens,32041,Total,"1,035",34,3,9,21,0,0,123,"1,225"
Queens,Queens,32042,Active,"1,010",28,1,5,22,0,0,109,"1,175"
Queens,Queens,32042,Inactive,78,2,0,1,1,0,0,5,87
Queens,Queens,32042,Total,"1,088",30,1,6,23,0,0,114,"1,262"
Queens,Queens,32043,Active,997,30,0,2,11,2,0,96,"1,138"
Queens,Queens,32043,Inactive,71,4,0,0,2,0,0,5,82
Queens,Queens,32043,Total,"1,068",34,0,2,13,2,0,101,"1,220"
Queens,Queens,32044,Active,392,11,0,7,5,0,0,30,445
Queens,Queens,32044,Inactive,22,1,0,0,0,0,0,2,25
Queens,Queens,32044,Total,414,12,0,7,5,0,0,32,470
Queens,Queens,32045,Active,903,39,3,3,17,1,0,108,"1,074"
Queens,Queens,32045,Inactive,66,2,0,0,0,0,0,4,72
Queens,Queens,32045,Total,969,41,3,3,17,1,0,112,"1,146"
Queens,Queens,32046,Active,568,8,1,2,10,0,0,62,651
Queens,Queens,32046,Inactive,24,2,0,0,0,0,0,9,35
Queens,Queens,32046,Total,592,10,1,2,10,0,0,71,686
,,,,,,,,,,,,
Page 98 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,32047,Active,566,15,2,1,11,0,1,76,672
Queens,Queens,32047,Inactive,30,1,0,2,0,0,0,3,36
Queens,Queens,32047,Total,596,16,2,3,11,0,1,79,708
Queens,Queens,32048,Active,469,9,0,2,9,0,0,69,558
Queens,Queens,32048,Inactive,37,2,0,0,1,0,0,5,45
Queens,Queens,32048,Total,506,11,0,2,10,0,0,74,603
Queens,Queens,32049,Active,989,32,1,2,24,1,0,112,"1,161"
Queens,Queens,32049,Inactive,67,2,2,1,1,0,0,19,92
Queens,Queens,32049,Total,"1,056",34,3,3,25,1,0,131,"1,253"
Queens,Queens,32050,Active,948,20,1,4,26,1,0,135,"1,135"
Queens,Queens,32050,Inactive,65,3,1,0,0,0,0,10,79
Queens,Queens,32050,Total,"1,013",23,2,4,26,1,0,145,"1,214"
Queens,Queens,32051,Active,899,37,4,0,24,0,0,120,"1,084"
Queens,Queens,32051,Inactive,62,1,0,0,1,0,0,11,75
Queens,Queens,32051,Total,961,38,4,0,25,0,0,131,"1,159"
Queens,Queens,32052,Active,708,25,2,5,14,0,0,110,864
Queens,Queens,32052,Inactive,58,1,0,0,2,0,0,8,69
Queens,Queens,32052,Total,766,26,2,5,16,0,0,118,933
Queens,Queens,32053,Active,783,34,3,2,12,0,0,115,949
Queens,Queens,32053,Inactive,62,4,0,0,2,0,0,16,84
Queens,Queens,32053,Total,845,38,3,2,14,0,0,131,"1,033"
,,,,,,,,,,,,
Page 99 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,32054,Active,714,35,2,0,15,0,0,103,869
Queens,Queens,32054,Inactive,43,0,0,0,0,0,0,4,47
Queens,Queens,32054,Total,757,35,2,0,15,0,0,107,916
Queens,Queens,32055,Active,734,15,4,4,15,0,0,84,856
Queens,Queens,32055,Inactive,51,5,1,0,1,0,0,7,65
Queens,Queens,32055,Total,785,20,5,4,16,0,0,91,921
Queens,Queens,32056,Active,337,4,1,0,4,0,0,31,377
Queens,Queens,32056,Inactive,20,1,0,0,0,0,0,4,25
Queens,Queens,32056,Total,357,5,1,0,4,0,0,35,402
Queens,Queens,32057,Active,991,17,2,2,17,0,0,111,"1,140"
Queens,Queens,32057,Inactive,57,3,0,0,3,0,0,3,66
Queens,Queens,32057,Total,"1,048",20,2,2,20,0,0,114,"1,206"
Queens,Queens,32058,Active,983,30,0,1,16,0,0,97,"1,127"
Queens,Queens,32058,Inactive,53,2,0,0,0,0,0,5,60
Queens,Queens,32058,Total,"1,036",32,0,1,16,0,0,102,"1,187"
Queens,Queens,32059,Active,893,28,1,3,22,0,0,112,"1,059"
Queens,Queens,32059,Inactive,61,2,0,1,0,0,0,8,72
Queens,Queens,32059,Total,954,30,1,4,22,0,0,120,"1,131"
Queens,Queens,32060,Active,970,34,1,4,19,1,0,124,"1,153"
Queens,Queens,32060,Inactive,38,1,0,0,0,0,0,6,45
Queens,Queens,32060,Total,"1,008",35,1,4,19,1,0,130,"1,198"
,,,,,,,,,,,,
Page 100 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,32061,Active,936,19,2,3,25,0,0,120,"1,105"
Queens,Queens,32061,Inactive,32,3,0,0,0,0,0,7,42
Queens,Queens,32061,Total,968,22,2,3,25,0,0,127,"1,147"
Queens,Queens,32062,Active,929,13,2,1,19,1,0,93,"1,058"
Queens,Queens,32062,Inactive,34,0,0,0,0,0,0,4,38
Queens,Queens,32062,Total,963,13,2,1,19,1,0,97,"1,096"
Queens,Queens,32063,Active,789,16,0,4,8,0,0,64,881
Queens,Queens,32063,Inactive,58,2,0,0,2,0,0,3,65
Queens,Queens,32063,Total,847,18,0,4,10,0,0,67,946
Queens,Queens,32064,Active,743,16,1,0,19,0,0,56,835
Queens,Queens,32064,Inactive,48,0,0,0,1,0,0,4,53
Queens,Queens,32064,Total,791,16,1,0,20,0,0,60,888
Queens,Queens,32065,Active,755,17,1,4,9,0,0,55,841
Queens,Queens,32065,Inactive,60,2,0,0,4,0,0,8,74
Queens,Queens,32065,Total,815,19,1,4,13,0,0,63,915
Queens,Queens,32066,Active,822,14,1,3,16,1,0,67,924
Queens,Queens,32066,Inactive,49,0,0,1,0,0,0,9,59
Queens,Queens,32066,Total,871,14,1,4,16,1,0,76,983
Queens,Queens,32067,Active,753,10,2,1,17,0,0,64,847
Queens,Queens,32067,Inactive,31,2,0,0,1,0,0,0,34
Queens,Queens,32067,Total,784,12,2,1,18,0,0,64,881
,,,,,,,,,,,,
Page 101 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,32068,Active,780,12,1,0,14,0,0,72,879
Queens,Queens,32068,Inactive,59,2,0,0,1,0,0,5,67
Queens,Queens,32068,Total,839,14,1,0,15,0,0,77,946
Queens,Queens,32069,Active,759,16,1,4,13,0,1,65,859
Queens,Queens,32069,Inactive,53,2,0,0,2,0,0,8,65
Queens,Queens,32069,Total,812,18,1,4,15,0,1,73,924
Queens,Queens,32070,Active,789,15,0,0,13,0,0,67,884
Queens,Queens,32070,Inactive,64,3,0,0,1,0,0,5,73
Queens,Queens,32070,Total,853,18,0,0,14,0,0,72,957
Queens,Queens,32071,Active,762,19,2,2,12,0,0,58,855
Queens,Queens,32071,Inactive,48,7,0,0,1,0,0,2,58
Queens,Queens,32071,Total,810,26,2,2,13,0,0,60,913
Queens,Queens,32072,Active,886,29,0,2,11,1,0,112,"1,041"
Queens,Queens,32072,Inactive,38,2,0,2,2,0,0,8,52
Queens,Queens,32072,Total,924,31,0,4,13,1,0,120,"1,093"
Queens,Queens,32073,Active,651,22,2,1,19,0,0,68,763
Queens,Queens,32073,Inactive,35,4,0,1,0,0,0,8,48
Queens,Queens,32073,Total,686,26,2,2,19,0,0,76,811
Queens,Queens,32074,Active,503,15,2,0,8,0,0,47,575
Queens,Queens,32074,Inactive,22,0,0,1,2,0,0,6,31
Queens,Queens,32074,Total,525,15,2,1,10,0,0,53,606
,,,,,,,,,,,,
Page 102 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,32075,Active,578,9,2,3,15,0,0,40,647
Queens,Queens,32075,Inactive,22,1,0,0,0,0,0,1,24
Queens,Queens,32075,Total,600,10,2,3,15,0,0,41,671
Queens,Queens,32076,Active,2,0,0,0,0,0,0,0,2
Queens,Queens,32076,Total,2,0,0,0,0,0,0,0,2
Queens,Queens,32077,Active,793,26,4,6,24,0,0,98,951
Queens,Queens,32077,Inactive,51,7,0,0,2,0,0,11,71
Queens,Queens,32077,Total,844,33,4,6,26,0,0,109,"1,022"
Queens,Queens,32078,Active,503,11,0,3,10,1,0,56,584
Queens,Queens,32078,Inactive,28,0,0,0,0,0,0,3,31
Queens,Queens,32078,Total,531,11,0,3,10,1,0,59,615
Queens,Queens,33001,Active,584,151,10,2,31,2,0,234,"1,014"
Queens,Queens,33001,Inactive,34,16,0,0,4,0,0,17,71
Queens,Queens,33001,Total,618,167,10,2,35,2,0,251,"1,085"
Queens,Queens,33002,Active,551,203,12,3,28,1,0,232,"1,030"
Queens,Queens,33002,Inactive,25,9,0,0,1,0,0,17,52
Queens,Queens,33002,Total,576,212,12,3,29,1,0,249,"1,082"
Queens,Queens,33003,Active,637,167,6,3,26,2,1,221,"1,063"
Queens,Queens,33003,Inactive,32,9,1,0,1,0,0,10,53
Queens,Queens,33003,Total,669,176,7,3,27,2,1,231,"1,116"
,,,,,,,,,,,,
Page 103 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,33004,Active,735,162,10,3,27,2,0,199,"1,138"
Queens,Queens,33004,Inactive,10,8,0,0,3,0,0,8,29
Queens,Queens,33004,Total,745,170,10,3,30,2,0,207,"1,167"
Queens,Queens,33005,Active,648,183,12,2,28,1,1,257,"1,132"
Queens,Queens,33005,Inactive,30,10,0,1,2,1,0,12,56
Queens,Queens,33005,Total,678,193,12,3,30,2,1,269,"1,188"
Queens,Queens,33006,Active,566,211,21,1,34,2,0,217,"1,052"
Queens,Queens,33006,Inactive,26,9,0,0,0,0,0,19,54
Queens,Queens,33006,Total,592,220,21,1,34,2,0,236,"1,106"
Queens,Queens,33007,Active,543,224,13,0,38,0,0,256,"1,074"
Queens,Queens,33007,Inactive,18,4,0,0,1,0,0,4,27
Queens,Queens,33007,Total,561,228,13,0,39,0,0,260,"1,101"
Queens,Queens,33008,Active,328,103,5,3,16,0,0,129,584
Queens,Queens,33008,Inactive,22,5,0,0,0,0,0,8,35
Queens,Queens,33008,Total,350,108,5,3,16,0,0,137,619
Queens,Queens,33009,Active,508,177,24,2,40,3,1,221,976
Queens,Queens,33009,Inactive,22,5,0,0,2,0,0,9,38
Queens,Queens,33009,Total,530,182,24,2,42,3,1,230,"1,014"
Queens,Queens,33010,Active,350,114,8,1,17,3,0,141,634
Queens,Queens,33010,Inactive,10,7,0,0,0,0,0,5,22
Queens,Queens,33010,Total,360,121,8,1,17,3,0,146,656
,,,,,,,,,,,,
Page 104 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,33011,Active,444,132,11,1,36,0,0,186,810
Queens,Queens,33011,Inactive,20,9,0,0,2,0,0,13,44
Queens,Queens,33011,Total,464,141,11,1,38,0,0,199,854
Queens,Queens,33012,Active,675,158,8,7,27,0,0,254,"1,129"
Queens,Queens,33012,Inactive,37,12,2,0,0,0,0,18,69
Queens,Queens,33012,Total,712,170,10,7,27,0,0,272,"1,198"
Queens,Queens,33013,Active,674,160,6,4,19,0,0,235,"1,098"
Queens,Queens,33013,Inactive,27,7,0,0,1,0,0,9,44
Queens,Queens,33013,Total,701,167,6,4,20,0,0,244,"1,142"
Queens,Queens,33014,Active,570,107,8,3,19,0,0,201,908
Queens,Queens,33014,Inactive,47,7,1,0,2,0,0,18,75
Queens,Queens,33014,Total,617,114,9,3,21,0,0,219,983
Queens,Queens,33015,Active,410,91,9,2,25,0,0,139,676
Queens,Queens,33015,Inactive,13,0,0,0,0,0,0,9,22
Queens,Queens,33015,Total,423,91,9,2,25,0,0,148,698
Queens,Queens,33016,Active,122,14,1,0,1,0,0,18,156
Queens,Queens,33016,Inactive,9,0,0,0,0,0,0,3,12
Queens,Queens,33016,Total,131,14,1,0,1,0,0,21,168
Queens,Queens,33017,Active,765,144,9,3,33,1,0,208,"1,163"
Queens,Queens,33017,Inactive,27,2,0,0,3,1,0,9,42
Queens,Queens,33017,Total,792,146,9,3,36,2,0,217,"1,205"
,,,,,,,,,,,,
Page 105 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,33018,Active,709,149,11,2,25,1,0,208,"1,105"
Queens,Queens,33018,Inactive,22,2,0,0,1,0,0,9,34
Queens,Queens,33018,Total,731,151,11,2,26,1,0,217,"1,139"
Queens,Queens,33019,Active,691,141,12,5,36,0,1,223,"1,109"
Queens,Queens,33019,Inactive,27,7,0,0,1,0,0,9,44
Queens,Queens,33019,Total,718,148,12,5,37,0,1,232,"1,153"
Queens,Queens,33020,Active,703,128,6,3,30,0,0,229,"1,099"
Queens,Queens,33020,Inactive,26,6,0,0,1,0,0,5,38
Queens,Queens,33020,Total,729,134,6,3,31,0,0,234,"1,137"
Queens,Queens,33021,Active,821,121,5,1,16,0,1,200,"1,165"
Queens,Queens,33021,Inactive,25,5,0,0,0,0,0,14,44
Queens,Queens,33021,Total,846,126,5,1,16,0,1,214,"1,209"
Queens,Queens,33022,Active,792,114,2,4,22,1,0,228,"1,163"
Queens,Queens,33022,Inactive,26,8,0,0,3,0,0,4,41
Queens,Queens,33022,Total,818,122,2,4,25,1,0,232,"1,204"
Queens,Queens,33023,Active,853,75,6,2,29,0,0,181,"1,146"
Queens,Queens,33023,Inactive,22,2,0,0,1,0,0,2,27
Queens,Queens,33023,Total,875,77,6,2,30,0,0,183,"1,173"
Queens,Queens,33024,Active,785,70,5,2,25,0,0,180,"1,067"
Queens,Queens,33024,Inactive,39,6,2,0,4,0,0,15,66
Queens,Queens,33024,Total,824,76,7,2,29,0,0,195,"1,133"
,,,,,,,,,,,,
Page 106 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,33025,Active,732,100,3,3,29,1,0,216,"1,084"
Queens,Queens,33025,Inactive,15,1,0,0,4,0,0,7,27
Queens,Queens,33025,Total,747,101,3,3,33,1,0,223,"1,111"
Queens,Queens,33026,Active,596,43,0,3,20,1,0,123,786
Queens,Queens,33026,Inactive,38,4,0,0,1,0,0,8,51
Queens,Queens,33026,Total,634,47,0,3,21,1,0,131,837
Queens,Queens,33027,Active,632,71,4,0,17,0,0,159,883
Queens,Queens,33027,Inactive,26,5,0,0,0,0,0,6,37
Queens,Queens,33027,Total,658,76,4,0,17,0,0,165,920
Queens,Queens,33028,Active,640,61,4,4,12,0,0,163,884
Queens,Queens,33028,Inactive,38,4,1,1,1,0,0,10,55
Queens,Queens,33028,Total,678,65,5,5,13,0,0,173,939
Queens,Queens,33029,Active,907,21,3,5,30,0,0,83,"1,049"
Queens,Queens,33029,Inactive,50,3,0,0,2,0,0,12,67
Queens,Queens,33029,Total,957,24,3,5,32,0,0,95,"1,116"
Queens,Queens,33030,Active,966,29,0,4,25,0,0,121,"1,145"
Queens,Queens,33030,Inactive,35,4,0,0,4,0,0,2,45
Queens,Queens,33030,Total,"1,001",33,0,4,29,0,0,123,"1,190"
Queens,Queens,33031,Active,917,43,5,3,19,0,1,92,"1,080"
Queens,Queens,33031,Inactive,47,2,0,0,0,0,0,11,60
Queens,Queens,33031,Total,964,45,5,3,19,0,1,103,"1,140"
,,,,,,,,,,,,
Page 107 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,33032,Active,937,35,0,2,9,0,0,114,"1,097"
Queens,Queens,33032,Inactive,35,2,0,0,0,0,0,10,47
Queens,Queens,33032,Total,972,37,0,2,9,0,0,124,"1,144"
Queens,Queens,33033,Active,934,30,3,3,20,1,0,122,"1,113"
Queens,Queens,33033,Inactive,33,2,0,0,1,0,0,9,45
Queens,Queens,33033,Total,967,32,3,3,21,1,0,131,"1,158"
Queens,Queens,33034,Active,956,20,4,6,26,0,0,102,"1,114"
Queens,Queens,33034,Inactive,41,6,0,0,1,0,0,2,50
Queens,Queens,33034,Total,997,26,4,6,27,0,0,104,"1,164"
Queens,Queens,33035,Active,895,27,2,4,17,0,0,88,"1,033"
Queens,Queens,33035,Inactive,65,3,1,0,0,0,0,10,79
Queens,Queens,33035,Total,960,30,3,4,17,0,0,98,"1,112"
Queens,Queens,33036,Active,949,16,4,0,15,0,0,110,"1,094"
Queens,Queens,33036,Inactive,40,1,0,1,0,0,0,8,50
Queens,Queens,33036,Total,989,17,4,1,15,0,0,118,"1,144"
Queens,Queens,33037,Active,873,30,1,4,15,0,0,108,"1,031"
Queens,Queens,33037,Inactive,40,1,0,0,0,0,0,4,45
Queens,Queens,33037,Total,913,31,1,4,15,0,0,112,"1,076"
Queens,Queens,33038,Active,847,23,3,4,18,0,0,108,"1,003"
Queens,Queens,33038,Inactive,28,0,0,0,2,0,0,6,36
Queens,Queens,33038,Total,875,23,3,4,20,0,0,114,"1,039"
,,,,,,,,,,,,
Page 108 of 172,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Queens  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Queens,Queens,33039,Active,666,18,0,1,20,0,0,86,791
Queens,Queens,33039,Inactive,30,1,0,1,1,0,0,3,36
Queens,Queens,33039,Total,696,19,0,2,21,0,0,89,827
Queens,Queens,33040,Active,643,29,1,3,19,1,0,65,761
Queens,Queens,33040,Inactive,22,2,0,0,1,0,0,4,29
Queens,Queens,33040,Total,665,31,1,3,20,1,0,69,790
Queens,Queens,33041,Active,873,29,3,2,23,0,0,113,"1,043"
Queens,Queens,33041,Inactive,50,1,0,0,3,0,0,5,59
Queens,Queens,33041,Total,923,30,3,2,26,0,0,118,"1,102"
