"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York,71045,Total,719,39,3,3,16,1,2,111,894
New York,New York,71046,Active,857,38,3,7,16,2,0,112,"1,035"
New York,New York,71046,Inactive,57,7,0,0,5,0,0,14,83
New York,New York,71046,Total,914,45,3,7,21,2,0,126,"1,118"
New York,New York,71047,Active,571,15,2,0,8,3,0,68,667
New York,New York,71047,Inactive,58,4,0,0,0,0,0,6,68
New York,New York,71047,Total,629,19,2,0,8,3,0,74,735
New York,New York,71048,Active,238,5,0,0,3,0,0,8,254
New York,New York,71048,Inactive,25,1,0,0,2,0,0,3,31
,,,,,,,,,,,,
Page 90 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 71048,,Total,263,6,0,0,5,0,0,11,285
New York,New York 71049,,Active,842,39,4,1,11,4,0,164,"1,065"
New York,New York 71049,,Inactive,62,8,1,0,1,0,0,13,85
New York,New York 71049,,Total,904,47,5,1,12,4,0,177,"1,150"
New York,New York,71050,Active,918,42,1,6,23,0,0,161,"1,151"
New York,New York,71050,Inactive,73,4,0,0,7,0,0,23,107
New York,New York,71050,Total,991,46,1,6,30,0,0,184,"1,258"
New York,New York,71051,Active,197,9,0,0,3,1,0,31,241
New York,New York,71051,Inactive,22,3,0,0,2,0,0,5,32
New York,New York,71051,Total,219,12,0,0,5,1,0,36,273
New York,New York,71052,Active,814,40,2,1,10,1,0,126,994
New York,New York,71052,Inactive,71,1,0,0,2,0,0,12,86
New York,New York,71052,Total,885,41,2,1,12,1,0,138,"1,080"
New York,New York,71053,Active,718,38,0,1,16,1,0,109,883
New York,New York,71053,Inactive,53,3,0,0,4,0,0,13,73
New York,New York,71053,Total,771,41,0,1,20,1,0,122,956
New York,New York,71054,Active,727,53,5,2,17,1,0,102,907
New York,New York,71054,Inactive,52,2,0,0,3,0,0,18,75
New York,New York,71054,Total,779,55,5,2,20,1,0,120,982
New York,New York,71055,Active,439,32,2,2,16,0,0,90,581
New York,New York,71055,Inactive,58,8,0,0,2,0,0,22,90
,,,,,,,,,,,,
Page 91 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 71055,,Total,497,40,2,2,18,0,0,112,671
New York,New York 71056,,Active,979,52,1,4,15,2,0,201,"1,254"
New York,New York 71056,,Inactive,62,8,0,0,6,0,0,19,95
New York,New York 71056,,Total,"1,041",60,1,4,21,2,0,220,"1,349"
New York,New York,71057,Active,610,31,2,4,19,2,0,98,766
New York,New York,71057,Inactive,62,10,0,0,1,1,0,21,95
New York,New York,71057,Total,672,41,2,4,20,3,0,119,861
New York,New York,71058,Active,752,24,2,2,14,0,0,113,907
New York,New York,71058,Inactive,57,7,0,0,1,0,0,9,74
New York,New York,71058,Total,809,31,2,2,15,0,0,122,981
New York,New York,71059,Active,595,24,3,5,12,1,0,108,748
New York,New York,71059,Inactive,50,3,0,0,1,0,0,17,71
New York,New York,71059,Total,645,27,3,5,13,1,0,125,819
New York,New York,71060,Active,616,32,1,1,17,2,1,101,771
New York,New York,71060,Inactive,63,7,0,0,0,0,1,17,88
New York,New York,71060,Total,679,39,1,1,17,2,2,118,859
New York,New York,71061,Active,598,61,1,2,21,4,0,151,838
New York,New York,71061,Inactive,144,22,0,2,6,2,0,55,231
New York,New York,71061,Total,742,83,1,4,27,6,0,206,"1,069"
New York,New York,71062,Active,518,31,1,1,15,1,0,100,667
New York,New York,71062,Inactive,150,15,3,4,6,0,1,32,211
,,,,,,,,,,,,
Page 92 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 71062,,Total,668,46,4,5,21,1,1,132,878
New York,New York 71063,,Active,776,71,2,1,16,1,0,146,"1,013"
New York,New York 71063,,Inactive,96,12,0,0,1,1,0,23,133
New York,New York 71063,,Total,872,83,2,1,17,2,0,169,"1,146"
New York,New York,71064,Active,736,55,4,2,15,2,0,188,"1,002"
New York,New York,71064,Inactive,106,13,0,2,5,0,0,47,173
New York,New York,71064,Total,842,68,4,4,20,2,0,235,"1,175"
New York,New York,71065,Active,434,31,1,1,14,5,2,110,598
New York,New York,71065,Inactive,47,7,0,0,2,0,0,14,70
New York,New York,71065,Total,481,38,1,1,16,5,2,124,668
New York,New York,71066,Active,767,42,1,2,18,1,0,132,963
New York,New York,71066,Inactive,71,7,0,0,3,0,0,15,96
New York,New York,71066,Total,838,49,1,2,21,1,0,147,"1,059"
New York,New York,71067,Active,580,42,1,2,18,1,1,137,782
New York,New York,71067,Inactive,82,4,0,0,0,1,0,35,122
New York,New York,71067,Total,662,46,1,2,18,2,1,172,904
New York,New York,71068,Active,285,34,2,0,8,2,0,84,415
New York,New York,71068,Inactive,37,10,0,0,1,0,0,17,65
New York,New York,71068,Total,322,44,2,0,9,2,0,101,480
New York,New York,71069,Active,794,72,4,1,29,6,1,167,"1,074"
New York,New York,71069,Inactive,73,7,0,0,2,0,0,21,103
,,,,,,,,,,,,
Page 93 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 71069,,Total,867,79,4,1,31,6,1,188,"1,177"
New York,New York 71070,,Active,865,66,5,1,21,4,1,167,"1,130"
New York,New York 71070,,Inactive,80,6,0,0,6,1,0,21,114
New York,New York 71070,,Total,945,72,5,1,27,5,1,188,"1,244"
New York,New York,71071,Active,150,11,0,1,3,1,0,27,193
New York,New York,71071,Inactive,26,2,0,0,1,0,0,5,34
New York,New York,71071,Total,176,13,0,1,4,1,0,32,227
New York,New York,71072,Active,772,66,3,1,22,2,0,164,"1,030"
New York,New York,71072,Inactive,44,3,0,0,2,0,0,17,66
New York,New York,71072,Total,816,69,3,1,24,2,0,181,"1,096"
New York,New York,71073,Active,495,51,2,3,23,4,0,115,693
New York,New York,71073,Inactive,106,13,0,0,2,1,0,28,150
New York,New York,71073,Total,601,64,2,3,25,5,0,143,843
New York,New York,71074,Active,579,62,0,2,18,3,0,114,778
New York,New York,71074,Inactive,55,4,1,0,2,0,0,29,91
New York,New York,71074,Total,634,66,1,2,20,3,0,143,869
New York,New York,71075,Active,656,65,3,2,19,1,0,122,868
New York,New York,71075,Inactive,33,7,0,0,3,0,0,13,56
New York,New York,71075,Total,689,72,3,2,22,1,0,135,924
New York,New York,71076,Active,838,90,2,4,38,2,1,226,"1,201"
New York,New York,71076,Inactive,103,12,0,1,5,0,0,31,152
,,,,,,,,,,,,
Page 94 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 71076,,Total,941,102,2,5,43,2,1,257,"1,353"
New York,New York 71077,,Active,625,49,2,2,23,3,1,155,860
New York,New York 71077,,Inactive,96,2,1,0,4,1,0,15,119
New York,New York 71077,,Total,721,51,3,2,27,4,1,170,979
New York,New York,71078,Active,640,41,0,1,28,2,0,107,819
New York,New York,71078,Inactive,37,6,0,0,2,0,0,16,61
New York,New York,71078,Total,677,47,0,1,30,2,0,123,880
New York,New York,71079,Active,550,38,0,2,17,5,0,124,736
New York,New York,71079,Inactive,23,2,0,0,1,0,0,4,30
New York,New York,71079,Total,573,40,0,2,18,5,0,128,766
New York,New York,71080,Active,365,24,3,1,25,2,0,80,500
New York,New York,71080,Inactive,55,16,0,0,2,0,0,20,93
New York,New York,71080,Total,420,40,3,1,27,2,0,100,593
New York,New York,71081,Active,558,47,1,1,19,6,2,133,767
New York,New York,71081,Inactive,65,11,0,0,3,0,0,36,115
New York,New York,71081,Total,623,58,1,1,22,6,2,169,882
New York,New York,71082,Active,504,94,1,0,11,2,0,140,752
New York,New York,71082,Inactive,60,11,0,0,1,2,0,44,118
New York,New York,71082,Total,564,105,1,0,12,4,0,184,870
New York,New York,71083,Active,787,75,2,3,36,0,0,180,"1,083"
New York,New York,71083,Inactive,119,17,0,2,7,1,0,22,168
,,,,,,,,,,,,
Page 95 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 71083,,Total,906,92,2,5,43,1,0,202,"1,251"
New York,New York 71084,,Active,340,27,2,3,13,1,0,109,495
New York,New York 71084,,Inactive,69,4,0,0,1,0,1,18,93
New York,New York 71084,,Total,409,31,2,3,14,1,1,127,588
New York,New York,71085,Active,432,36,0,2,23,6,0,80,579
New York,New York,71085,Inactive,50,4,0,0,2,0,0,16,72
New York,New York,71085,Total,482,40,0,2,25,6,0,96,651
New York,New York,71086,Active,56,4,1,0,3,1,0,13,78
New York,New York,71086,Inactive,6,0,0,0,0,0,0,1,7
New York,New York,71086,Total,62,4,1,0,3,1,0,14,85
New York,New York,71087,Active,"1,024",49,2,6,48,0,0,138,"1,267"
New York,New York,71087,Inactive,146,9,1,0,5,0,0,24,185
New York,New York,71087,Total,"1,170",58,3,6,53,0,0,162,"1,452"
New York,New York,71088,Active,867,33,4,8,19,0,0,112,"1,043"
New York,New York,71088,Inactive,143,5,0,1,12,0,0,14,175
New York,New York,71088,Total,"1,010",38,4,9,31,0,0,126,"1,218"
New York,New York,71089,Active,608,27,3,3,23,0,0,97,761
New York,New York,71089,Inactive,89,4,0,1,5,0,0,17,116
New York,New York,71089,Total,697,31,3,4,28,0,0,114,877
New York,New York,71090,Active,739,25,1,5,13,0,1,82,866
New York,New York,71090,Inactive,57,3,0,0,4,0,0,8,72
,,,,,,,,,,,,
Page 96 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 71090,,Total,796,28,1,5,17,0,1,90,938
New York,New York 71091,,Active,652,19,0,1,20,0,0,63,755
New York,New York 71091,,Inactive,44,3,0,0,0,0,0,8,55
New York,New York 71091,,Total,696,22,0,1,20,0,0,71,810
New York,New York,71092,Active,580,16,1,1,19,3,0,99,719
New York,New York,71092,Inactive,63,2,0,2,1,0,0,25,93
New York,New York,71092,Total,643,18,1,3,20,3,0,124,812
New York,New York,71094,Active,337,9,2,3,10,2,0,56,419
New York,New York,71094,Inactive,82,3,0,1,2,0,0,15,103
New York,New York,71094,Total,419,12,2,4,12,2,0,71,522
New York,New York,71095,Active,399,17,0,1,10,5,1,56,489
New York,New York,71095,Inactive,43,2,0,0,1,0,0,6,52
New York,New York,71095,Total,442,19,0,1,11,5,1,62,541
New York,New York,71096,Active,688,17,1,8,13,1,0,87,815
New York,New York,71096,Inactive,58,3,0,0,2,0,0,5,68
New York,New York,71096,Total,746,20,1,8,15,1,0,92,883
New York,New York,72001,Active,466,27,0,1,9,1,0,78,582
New York,New York,72001,Inactive,57,6,0,0,0,0,0,14,77
New York,New York,72001,Total,523,33,0,1,9,1,0,92,659
New York,New York,72002,Active,919,34,0,1,19,0,0,136,"1,109"
New York,New York,72002,Inactive,71,6,0,0,5,0,0,17,99
,,,,,,,,,,,,
Page 97 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 72002,,Total,990,40,0,1,24,0,0,153,"1,208"
New York,New York 72003,,Active,716,40,0,2,7,1,0,97,863
New York,New York 72003,,Inactive,57,3,0,0,0,0,0,9,69
New York,New York 72003,,Total,773,43,0,2,7,1,0,106,932
New York,New York,72004,Active,955,48,3,5,20,1,0,166,"1,198"
New York,New York,72004,Inactive,68,6,0,1,1,0,0,23,99
New York,New York,72004,Total,"1,023",54,3,6,21,1,0,189,"1,297"
New York,New York,72005,Active,881,48,0,2,13,3,0,144,"1,091"
New York,New York,72005,Inactive,58,1,0,0,2,0,0,9,70
New York,New York,72005,Total,939,49,0,2,15,3,0,153,"1,161"
New York,New York,72006,Active,832,42,1,3,15,0,0,126,"1,019"
New York,New York,72006,Inactive,68,8,1,0,2,0,0,7,86
New York,New York,72006,Total,900,50,2,3,17,0,0,133,"1,105"
New York,New York,72007,Active,855,40,4,3,15,1,0,154,"1,072"
New York,New York,72007,Inactive,52,5,1,0,1,0,0,7,66
New York,New York,72007,Total,907,45,5,3,16,1,0,161,"1,138"
New York,New York,72008,Active,934,46,2,6,14,1,0,156,"1,159"
New York,New York,72008,Inactive,76,3,0,0,4,0,0,21,104
New York,New York,72008,Total,"1,010",49,2,6,18,1,0,177,"1,263"
New York,New York,72009,Active,"1,084",38,2,2,12,1,0,176,"1,315"
New York,New York,72009,Inactive,92,6,0,0,2,0,0,23,123
,,,,,,,,,,,,
Page 98 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 72009,,Total,"1,176",44,2,2,14,1,0,199,"1,438"
New York,New York 72010,,Active,914,59,0,2,10,0,1,162,"1,148"
New York,New York 72010,,Inactive,59,9,1,0,0,0,0,15,84
New York,New York 72010,,Total,973,68,1,2,10,0,1,177,"1,232"
New York,New York,72011,Active,987,50,1,6,11,0,1,123,"1,179"
New York,New York,72011,Inactive,107,8,0,0,2,0,0,17,134
New York,New York,72011,Total,"1,094",58,1,6,13,0,1,140,"1,313"
New York,New York,72012,Active,994,41,2,5,18,1,0,142,"1,203"
New York,New York,72012,Inactive,105,7,0,1,4,0,0,27,144
New York,New York,72012,Total,"1,099",48,2,6,22,1,0,169,"1,347"
New York,New York,72013,Active,843,63,3,3,16,2,0,157,"1,087"
New York,New York,72013,Inactive,71,10,2,0,2,0,0,22,107
New York,New York,72013,Total,914,73,5,3,18,2,0,179,"1,194"
New York,New York,72014,Active,"1,093",36,3,5,10,2,0,151,"1,300"
New York,New York,72014,Inactive,96,10,1,0,1,0,0,20,128
New York,New York,72014,Total,"1,189",46,4,5,11,2,0,171,"1,428"
New York,New York,72015,Active,950,37,4,2,22,2,0,150,"1,167"
New York,New York,72015,Inactive,81,7,0,0,0,0,0,10,98
New York,New York,72015,Total,"1,031",44,4,2,22,2,0,160,"1,265"
New York,New York,72016,Active,890,51,2,2,10,1,0,151,"1,107"
New York,New York,72016,Inactive,80,9,0,0,2,0,0,26,117
,,,,,,,,,,,,
Page 99 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 72016,,Total,970,60,2,2,12,1,0,177,"1,224"
New York,New York 72017,,Active,935,66,4,4,23,1,0,202,"1,235"
New York,New York 72017,,Inactive,107,18,0,0,6,2,0,25,158
New York,New York 72017,,Total,"1,042",84,4,4,29,3,0,227,"1,393"
New York,New York,72018,Active,569,91,4,1,21,3,0,175,864
New York,New York,72018,Inactive,72,25,0,0,2,0,0,28,127
New York,New York,72018,Total,641,116,4,1,23,3,0,203,991
New York,New York,72019,Active,473,69,4,1,18,2,0,98,665
New York,New York,72019,Inactive,56,11,0,1,4,0,0,11,83
New York,New York,72019,Total,529,80,4,2,22,2,0,109,748
New York,New York,72020,Active,878,40,1,2,22,0,1,157,"1,101"
New York,New York,72020,Inactive,104,6,0,1,4,1,0,29,145
New York,New York,72020,Total,982,46,1,3,26,1,1,186,"1,246"
New York,New York,72021,Active,745,50,1,2,21,0,0,107,926
New York,New York,72021,Inactive,68,8,1,1,5,0,0,17,100
New York,New York,72021,Total,813,58,2,3,26,0,0,124,"1,026"
New York,New York,72022,Active,739,103,2,3,13,3,1,216,"1,080"
New York,New York,72022,Inactive,60,15,0,0,1,0,0,20,96
New York,New York,72022,Total,799,118,2,3,14,3,1,236,"1,176"
New York,New York,72023,Active,528,63,0,3,10,2,0,168,774
New York,New York,72023,Inactive,58,17,0,0,2,0,0,28,105
,,,,,,,,,,,,
Page 100 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 72023,,Total,586,80,0,3,12,2,0,196,879
New York,New York 72024,,Active,"1,035",73,0,2,13,1,0,143,"1,267"
New York,New York 72024,,Inactive,63,14,2,1,0,0,0,21,101
New York,New York 72024,,Total,"1,098",87,2,3,13,1,0,164,"1,368"
New York,New York,72025,Active,804,45,1,3,12,1,0,140,"1,006"
New York,New York,72025,Inactive,51,5,0,0,0,0,0,14,70
New York,New York,72025,Total,855,50,1,3,12,1,0,154,"1,076"
New York,New York,72026,Active,471,42,0,3,12,1,1,78,608
New York,New York,72026,Inactive,49,7,0,1,2,0,0,15,74
New York,New York,72026,Total,520,49,0,4,14,1,1,93,682
New York,New York,72027,Active,545,17,1,0,7,0,1,81,652
New York,New York,72027,Inactive,57,7,0,0,0,0,0,11,75
New York,New York,72027,Total,602,24,1,0,7,0,1,92,727
New York,New York,72028,Active,880,51,1,3,7,1,0,109,"1,052"
New York,New York,72028,Inactive,71,6,0,0,0,0,0,13,90
New York,New York,72028,Total,951,57,1,3,7,1,0,122,"1,142"
New York,New York,72029,Active,730,41,1,0,11,1,1,101,886
New York,New York,72029,Inactive,42,5,0,0,1,0,0,14,62
New York,New York,72029,Total,772,46,1,0,12,1,1,115,948
New York,New York,72030,Active,757,51,4,1,14,0,0,108,935
New York,New York,72030,Inactive,82,7,0,1,3,0,0,22,115
,,,,,,,,,,,,
Page 101 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 72030,,Total,839,58,4,2,17,0,0,130,"1,050"
New York,New York 72031,,Active,973,48,1,6,15,1,0,154,"1,198"
New York,New York 72031,,Inactive,58,5,1,0,0,0,0,15,79
New York,New York 72031,,Total,"1,031",53,2,6,15,1,0,169,"1,277"
New York,New York,72032,Active,869,41,3,1,16,0,1,115,"1,046"
New York,New York,72032,Inactive,121,7,0,0,4,0,0,28,160
New York,New York,72032,Total,990,48,3,1,20,0,1,143,"1,206"
New York,New York,72033,Active,431,42,4,2,15,1,0,96,591
New York,New York,72033,Inactive,25,5,0,0,0,0,0,4,34
New York,New York,72033,Total,456,47,4,2,15,1,0,100,625
New York,New York,72034,Active,897,42,3,1,8,2,0,122,"1,075"
New York,New York,72034,Inactive,39,4,0,0,0,0,0,12,55
New York,New York,72034,Total,936,46,3,1,8,2,0,134,"1,130"
New York,New York,72035,Active,801,38,1,3,11,0,0,121,975
New York,New York,72035,Inactive,90,6,0,2,3,0,1,23,125
New York,New York,72035,Total,891,44,1,5,14,0,1,144,"1,100"
New York,New York,72036,Active,610,65,1,1,26,4,2,120,829
New York,New York,72036,Inactive,58,9,1,1,0,1,0,26,96
New York,New York,72036,Total,668,74,2,2,26,5,2,146,925
New York,New York,72037,Active,326,44,0,0,20,4,0,137,531
New York,New York,72037,Inactive,57,6,2,1,4,0,0,20,90
,,,,,,,,,,,,
Page 102 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 72037,,Total,383,50,2,1,24,4,0,157,621
New York,New York 72038,,Active,557,51,4,3,24,5,0,151,795
New York,New York 72038,,Inactive,98,21,1,0,5,0,0,34,159
New York,New York 72038,,Total,655,72,5,3,29,5,0,185,954
New York,New York,72039,Active,850,59,2,2,23,1,0,145,"1,082"
New York,New York,72039,Inactive,65,7,0,0,1,0,0,18,91
New York,New York,72039,Total,915,66,2,2,24,1,0,163,"1,173"
New York,New York,72040,Active,434,37,0,0,6,0,0,98,575
New York,New York,72040,Inactive,24,2,0,0,0,0,0,4,30
New York,New York,72040,Total,458,39,0,0,6,0,0,102,605
New York,New York,72041,Active,873,80,0,2,25,0,0,145,"1,125"
New York,New York,72041,Inactive,98,5,0,0,1,0,1,32,137
New York,New York,72041,Total,971,85,0,2,26,0,1,177,"1,262"
New York,New York,72042,Active,944,99,6,8,32,3,1,198,"1,291"
New York,New York,72042,Inactive,91,11,0,1,5,1,0,17,126
New York,New York,72042,Total,"1,035",110,6,9,37,4,1,215,"1,417"
New York,New York,72043,Active,775,47,3,4,13,0,0,140,982
New York,New York,72043,Inactive,124,11,1,0,2,1,0,28,167
New York,New York,72043,Total,899,58,4,4,15,1,0,168,"1,149"
New York,New York,72044,Active,692,44,2,5,11,3,0,91,848
New York,New York,72044,Inactive,59,11,1,0,1,0,0,13,85
,,,,,,,,,,,,
Page 103 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 72044,,Total,751,55,3,5,12,3,0,104,933
New York,New York 72045,,Active,604,29,0,0,13,0,0,108,754
New York,New York 72045,,Inactive,56,4,0,1,0,1,0,13,75
New York,New York 72045,,Total,660,33,0,1,13,1,0,121,829
New York,New York,72046,Active,605,52,1,4,25,2,1,138,828
New York,New York,72046,Inactive,115,14,0,0,2,0,0,29,160
New York,New York,72046,Total,720,66,1,4,27,2,1,167,988
New York,New York,72047,Active,715,33,0,2,14,0,0,105,869
New York,New York,72047,Inactive,51,5,0,0,1,1,0,17,75
New York,New York,72047,Total,766,38,0,2,15,1,0,122,944
New York,New York,72048,Active,857,37,2,1,13,0,0,143,"1,053"
New York,New York,72048,Inactive,53,2,0,0,0,0,0,10,65
New York,New York,72048,Total,910,39,2,1,13,0,0,153,"1,118"
New York,New York,72049,Active,918,59,1,3,11,0,0,146,"1,138"
New York,New York,72049,Inactive,114,9,0,1,5,0,0,19,148
New York,New York,72049,Total,"1,032",68,1,4,16,0,0,165,"1,286"
New York,New York,72050,Active,708,27,2,6,15,0,0,87,845
New York,New York,72050,Inactive,35,1,0,0,2,0,0,8,46
New York,New York,72050,Total,743,28,2,6,17,0,0,95,891
New York,New York,72051,Active,699,27,29,0,24,0,0,67,846
New York,New York,72051,Inactive,42,5,3,0,1,0,0,4,55
,,,,,,,,,,,,
Page 104 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 72051,,Total,741,32,32,0,25,0,0,71,901
New York,New York 72052,,Active,757,46,7,0,15,2,0,90,917
New York,New York 72052,,Inactive,42,3,2,0,2,0,0,18,67
New York,New York 72052,,Total,799,49,9,0,17,2,0,108,984
New York,New York,72053,Active,940,53,2,7,18,1,0,145,"1,166"
New York,New York,72053,Inactive,110,13,0,0,0,0,0,31,154
New York,New York,72053,Total,"1,050",66,2,7,18,1,0,176,"1,320"
New York,New York,72054,Active,655,31,0,2,11,2,0,109,810
New York,New York,72054,Inactive,59,3,0,1,1,0,0,14,78
New York,New York,72054,Total,714,34,0,3,12,2,0,123,888
New York,New York,72055,Active,565,31,2,0,10,1,0,101,710
New York,New York,72055,Inactive,60,7,0,0,2,1,0,13,83
New York,New York,72055,Total,625,38,2,0,12,2,0,114,793
New York,New York,72056,Active,680,36,0,1,11,2,1,123,854
New York,New York,72056,Inactive,77,9,0,1,0,0,0,11,98
New York,New York,72056,Total,757,45,0,2,11,2,1,134,952
New York,New York,72057,Active,588,60,1,2,26,5,0,167,849
New York,New York,72057,Inactive,76,16,0,1,3,0,0,30,126
New York,New York,72057,Total,664,76,1,3,29,5,0,197,975
New York,New York,72058,Active,733,52,2,5,38,4,0,134,968
New York,New York,72058,Inactive,71,8,0,1,3,0,1,25,109
,,,,,,,,,,,,
Page 105 of 163,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
New York  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
New York,New York 72058,,Total,804,60,2,6,41,4,1,159,"1,077"
New York,New York 72059,,Active,557,61,0,1,21,0,0,141,781
New York,New York 72059,,Inactive,85,6,0,1,2,0,0,15,109
New York,New York 72059,,Total,642,67,0,2,23,0,0,156,890
New York,New York,72060,Active,875,55,2,1,29,4,0,188,"1,154"
