"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings,41071,Active,565,196,4,1,25,2,0,312,"1,105"
Kings,Kings,41071,Inactive,20,6,1,0,1,0,0,8,36
Kings,Kings,41071,Total,585,202,5,1,26,2,0,320,"1,141"
Kings,Kings,41072,Active,419,147,4,1,30,0,0,170,771
Kings,Kings,41072,Inactive,38,6,0,0,1,0,0,7,52
Kings,Kings,41072,Total,457,153,4,1,31,0,0,177,823
Kings,Kings,41073,Active,650,152,6,0,25,1,0,222,"1,056"
Kings,Kings,41073,Inactive,41,4,0,1,2,0,0,18,66
Kings,Kings,41073,Total,691,156,6,1,27,1,0,240,"1,122"
Kings,Kings,41074,Active,438,164,6,0,26,1,0,130,765
Kings,Kings,41074,Inactive,25,4,0,0,0,0,0,6,35
Kings,Kings,41074,Total,463,168,6,0,26,1,0,136,800
Kings,Kings,41075,Active,513,124,1,2,30,1,1,283,955
Kings,Kings,41075,Inactive,16,7,1,0,0,0,0,12,36
Kings,Kings,41075,Total,529,131,2,2,30,1,1,295,991
Kings,Kings,41076,Active,547,182,8,5,16,0,0,289,"1,047"
Kings,Kings,41076,Inactive,24,9,1,0,4,0,0,24,62
Kings,Kings,41076,Total,571,191,9,5,20,0,0,313,"1,109"
Kings,Kings,41077,Active,408,122,4,0,19,1,0,200,754
Kings,Kings,41077,Inactive,17,5,0,0,0,0,0,5,27
Kings,Kings,41077,Total,425,127,4,0,19,1,0,205,781
,,,,,,,,,,,,
Page 11 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings,41078,Active,359,132,2,2,16,0,0,185,696
Kings,Kings,41078,Inactive,17,7,0,0,1,0,0,8,33
Kings,Kings,41078,Total,376,139,2,2,17,0,0,193,729
Kings,Kings,41079,Active,454,165,4,5,32,0,0,289,949
Kings,Kings,41079,Inactive,31,10,0,0,0,0,0,25,66
Kings,Kings,41079,Total,485,175,4,5,32,0,0,314,"1,015"
Kings,Kings,41080,Active,59,30,3,0,5,0,0,32,129
Kings,Kings,41080,Inactive,3,0,0,0,0,0,0,0,3
Kings,Kings,41080,Total,62,30,3,0,5,0,0,32,132
Kings,Kings,41081,Active,582,212,6,2,29,3,0,311,"1,145"
Kings,Kings,41081,Inactive,30,10,0,0,6,0,0,23,69
Kings,Kings,41081,Total,612,222,6,2,35,3,0,334,"1,214"
Kings,Kings,41082,Active,474,257,3,2,37,3,1,315,"1,092"
Kings,Kings,41082,Inactive,23,15,0,0,0,0,0,9,47
Kings,Kings,41082,Total,497,272,3,2,37,3,1,324,"1,139"
Kings,Kings,41083,Active,509,201,5,4,20,1,0,280,"1,020"
Kings,Kings,41083,Inactive,28,10,0,0,0,0,0,13,51
Kings,Kings,41083,Total,537,211,5,4,20,1,0,293,"1,071"
Kings,Kings,41084,Active,503,284,10,0,31,0,0,254,"1,082"
Kings,Kings,41084,Inactive,20,11,1,0,1,0,0,10,43
Kings,Kings,41084,Total,523,295,11,0,32,0,0,264,"1,125"
,,,,,,,,,,,,
Page 12 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings,41085,Active,343,91,3,1,17,0,0,114,569
Kings,Kings,41085,Inactive,17,4,0,0,0,0,0,5,26
Kings,Kings,41085,Total,360,95,3,1,17,0,0,119,595
Kings,Kings,41086,Active,51,36,0,1,2,0,0,44,134
Kings,Kings,41086,Inactive,1,2,0,0,0,0,0,2,5
Kings,Kings,41086,Total,52,38,0,1,2,0,0,46,139
Kings,Kings,41087,Active,325,121,4,4,10,1,0,167,632
Kings,Kings,41087,Inactive,17,8,2,0,0,0,0,7,34
Kings,Kings,41087,Total,342,129,6,4,10,1,0,174,666
Kings,Kings,41088,Active,320,232,7,3,22,2,1,215,802
Kings,Kings,41088,Inactive,19,14,0,0,2,0,0,14,49
Kings,Kings,41088,Total,339,246,7,3,24,2,1,229,851
Kings,Kings,41089,Active,281,105,4,0,15,0,0,135,540
Kings,Kings,41089,Inactive,32,10,0,0,2,0,0,14,58
Kings,Kings,41089,Total,313,115,4,0,17,0,0,149,598
Kings,Kings,41090,Active,193,44,0,0,12,1,0,41,291
Kings,Kings,41090,Inactive,27,5,0,0,0,0,0,7,39
Kings,Kings,41090,Total,220,49,0,0,12,1,0,48,330
Kings,Kings,41091,Active,353,47,2,1,12,0,0,68,483
Kings,Kings,41091,Inactive,23,0,0,0,0,0,0,6,29
Kings,Kings,41091,Total,376,47,2,1,12,0,0,74,512
,,,,,,,,,,,,
Page 13 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings,41093,Inactive,1,0,0,0,0,0,0,0,1
Kings,Kings,41093,Total,1,0,0,0,0,0,0,0,1
Kings,Kings,42001,Active,53,5,0,0,7,0,0,17,82
Kings,Kings,42001,Inactive,3,1,0,0,1,0,0,1,6
Kings,Kings,42001,Total,56,6,0,0,8,0,0,18,88
Kings,Kings,42002,Active,753,35,4,7,18,5,0,122,944
Kings,Kings,42002,Inactive,91,4,0,2,1,0,0,17,115
Kings,Kings,42002,Total,844,39,4,9,19,5,0,139,"1,059"
Kings,Kings,42003,Active,930,37,6,7,26,7,0,150,"1,163"
Kings,Kings,42003,Inactive,80,3,1,2,5,0,0,37,128
Kings,Kings,42003,Total,"1,010",40,7,9,31,7,0,187,"1,291"
Kings,Kings,42004,Active,684,32,0,10,12,4,1,128,871
Kings,Kings,42004,Inactive,39,1,0,1,2,0,0,11,54
Kings,Kings,42004,Total,723,33,0,11,14,4,1,139,925
Kings,Kings,42005,Active,821,57,4,7,17,8,0,159,"1,073"
Kings,Kings,42005,Inactive,68,6,0,1,2,1,0,13,91
Kings,Kings,42005,Total,889,63,4,8,19,9,0,172,"1,164"
Kings,Kings,42006,Active,580,28,4,5,16,4,1,127,765
Kings,Kings,42006,Inactive,66,5,0,1,3,0,0,23,98
Kings,Kings,42006,Total,646,33,4,6,19,4,1,150,863
Kings,Kings 42007,,Active,823,36,1,9,24,1,0,149,"1,043"
,,,,,,,,,,,,
Page 14 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings,42007,Inactive,54,9,0,0,4,0,0,13,80
Kings,Kings,42007,Total,877,45,1,9,28,1,0,162,"1,123"
Kings,Kings,42008,Active,847,38,2,7,15,3,0,116,"1,028"
Kings,Kings,42008,Inactive,51,2,0,0,2,0,0,12,67
Kings,Kings,42008,Total,898,40,2,7,17,3,0,128,"1,095"
Kings,Kings,42009,Active,934,37,5,8,18,0,1,175,"1,178"
Kings,Kings,42009,Inactive,146,14,1,0,1,0,0,38,200
Kings,Kings,42009,Total,"1,080",51,6,8,19,0,1,213,"1,378"
Kings,Kings,42010,Active,885,33,4,1,15,1,0,109,"1,048"
Kings,Kings,42010,Inactive,83,1,1,0,3,0,0,14,102
Kings,Kings,42010,Total,968,34,5,1,18,1,0,123,"1,150"
Kings,Kings,42011,Active,868,21,0,5,23,0,0,107,"1,024"
Kings,Kings,42011,Inactive,47,4,0,0,3,0,0,8,62
Kings,Kings,42011,Total,915,25,0,5,26,0,0,115,"1,086"
Kings,Kings,42012,Active,828,23,1,2,16,0,0,102,972
Kings,Kings,42012,Inactive,77,4,0,0,1,0,0,13,95
Kings,Kings,42012,Total,905,27,1,2,17,0,0,115,"1,067"
Kings,Kings,42013,Active,743,30,0,2,15,1,0,98,889
Kings,Kings,42013,Inactive,45,4,0,0,1,0,0,5,55
Kings,Kings,42013,Total,788,34,0,2,16,1,0,103,944
Kings,Kings 42014,,Active,393,19,0,2,10,1,0,45,470
,,,,,,,,,,,,
Page 15 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings,42014,Inactive,32,3,0,1,0,0,0,12,48
Kings,Kings,42014,Total,425,22,0,3,10,1,0,57,518
Kings,Kings,42015,Active,798,21,3,8,26,1,0,163,"1,020"
Kings,Kings,42015,Inactive,71,10,0,0,5,0,0,15,101
Kings,Kings,42015,Total,869,31,3,8,31,1,0,178,"1,121"
Kings,Kings,42016,Active,822,36,3,5,20,1,0,128,"1,015"
Kings,Kings,42016,Inactive,67,5,0,0,3,0,0,20,95
Kings,Kings,42016,Total,889,41,3,5,23,1,0,148,"1,110"
Kings,Kings,42017,Active,874,34,1,6,15,1,0,152,"1,083"
Kings,Kings,42017,Inactive,74,2,0,0,0,0,0,20,96
Kings,Kings,42017,Total,948,36,1,6,15,1,0,172,"1,179"
Kings,Kings,42018,Active,556,23,0,3,24,2,0,97,705
Kings,Kings,42018,Inactive,54,1,0,0,2,1,0,13,71
Kings,Kings,42018,Total,610,24,0,3,26,3,0,110,776
Kings,Kings,42019,Active,509,17,0,5,10,0,0,86,627
Kings,Kings,42019,Inactive,42,4,0,1,0,0,0,10,57
Kings,Kings,42019,Total,551,21,0,6,10,0,0,96,684
Kings,Kings,42020,Active,855,36,2,3,23,5,0,113,"1,037"
Kings,Kings,42020,Inactive,75,7,0,0,1,0,0,15,98
Kings,Kings,42020,Total,930,43,2,3,24,5,0,128,"1,135"
Kings,Kings 42021,,Active,825,34,1,9,22,4,0,165,"1,060"
,,,,,,,,,,,,
Page 16 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings,42021,Inactive,62,5,0,0,3,0,0,14,84
Kings,Kings,42021,Total,887,39,1,9,25,4,0,179,"1,144"
Kings,Kings,42022,Active,875,25,2,4,32,1,0,149,"1,088"
Kings,Kings,42022,Inactive,82,2,1,0,3,0,0,15,103
Kings,Kings,42022,Total,957,27,3,4,35,1,0,164,"1,191"
Kings,Kings,42023,Active,735,38,2,7,38,2,0,160,982
Kings,Kings,42023,Inactive,59,2,1,2,2,0,0,14,80
Kings,Kings,42023,Total,794,40,3,9,40,2,0,174,"1,062"
Kings,Kings,42024,Active,842,51,2,4,32,2,0,181,"1,114"
Kings,Kings,42024,Inactive,78,9,1,1,1,0,0,25,115
Kings,Kings,42024,Total,920,60,3,5,33,2,0,206,"1,229"
Kings,Kings,42025,Active,864,36,0,9,25,0,1,161,"1,096"
Kings,Kings,42025,Inactive,63,0,0,1,0,0,0,11,75
Kings,Kings,42025,Total,927,36,0,10,25,0,1,172,"1,171"
Kings,Kings,42026,Active,898,29,1,5,23,1,1,162,"1,120"
Kings,Kings,42026,Inactive,73,3,0,1,0,0,0,20,97
Kings,Kings,42026,Total,971,32,1,6,23,1,1,182,"1,217"
Kings,Kings,42027,Active,923,32,2,6,21,1,0,144,"1,129"
Kings,Kings,42027,Inactive,76,6,0,0,0,0,0,12,94
Kings,Kings,42027,Total,999,38,2,6,21,1,0,156,"1,223"
Kings,Kings 42028,,Active,908,32,2,7,23,5,0,145,"1,122"
,,,,,,,,,,,,
Page 17 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings,42028,Inactive,124,8,1,0,3,0,0,17,153
Kings,Kings,42028,Total,"1,032",40,3,7,26,5,0,162,"1,275"
Kings,Kings,42029,Active,889,22,1,7,20,0,0,117,"1,056"
Kings,Kings,42029,Inactive,51,4,0,2,2,0,0,10,69
Kings,Kings,42029,Total,940,26,1,9,22,0,0,127,"1,125"
Kings,Kings,42030,Active,481,19,0,5,13,3,0,75,596
Kings,Kings,42030,Inactive,34,1,0,0,0,0,0,8,43
Kings,Kings,42030,Total,515,20,0,5,13,3,0,83,639
Kings,Kings,42031,Active,703,22,4,6,10,5,0,105,855
Kings,Kings,42031,Inactive,38,3,0,0,2,0,0,6,49
Kings,Kings,42031,Total,741,25,4,6,12,5,0,111,904
Kings,Kings,42032,Active,199,11,0,0,2,0,0,33,245
Kings,Kings,42032,Inactive,14,1,0,0,0,0,0,1,16
Kings,Kings,42032,Total,213,12,0,0,2,0,0,34,261
Kings,Kings,42033,Active,39,4,0,0,2,0,0,6,51
Kings,Kings,42033,Total,39,4,0,0,2,0,0,6,51
Kings,Kings,42034,Active,414,35,1,5,6,1,0,80,542
Kings,Kings,42034,Inactive,14,1,0,0,1,0,0,3,19
Kings,Kings,42034,Total,428,36,1,5,7,1,0,83,561
Kings,Kings,42035,Active,541,44,2,1,19,3,0,118,728
Kings,Kings,42035,Inactive,26,1,0,0,1,0,0,12,40
,,,,,,,,,,,,
Page 18 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings 42035,,Total,567,45,2,1,20,3,0,130,768
Kings,Kings 42036,,Active,779,136,4,3,18,2,0,149,"1,091"
Kings,Kings 42036,,Inactive,69,14,0,1,2,0,0,20,106
Kings,Kings 42036,,Total,848,150,4,4,20,2,0,169,"1,197"
Kings,Kings,42037,Active,264,24,0,3,8,0,0,49,348
Kings,Kings,42037,Inactive,5,1,0,0,0,0,0,7,13
Kings,Kings,42037,Total,269,25,0,3,8,0,0,56,361
Kings,Kings,42038,Active,440,199,2,1,9,0,0,101,752
Kings,Kings,42038,Inactive,10,6,1,0,1,0,0,5,23
Kings,Kings,42038,Total,450,205,3,1,10,0,0,106,775
Kings,Kings,42039,Active,871,15,6,3,21,1,0,116,"1,033"
Kings,Kings,42039,Inactive,71,6,0,1,2,0,0,8,88
Kings,Kings,42039,Total,942,21,6,4,23,1,0,124,"1,121"
Kings,Kings,42040,Active,934,20,7,1,17,2,1,121,"1,103"
Kings,Kings,42040,Inactive,59,4,0,1,4,0,0,13,81
Kings,Kings,42040,Total,993,24,7,2,21,2,1,134,"1,184"
Kings,Kings,42041,Active,930,30,3,5,17,1,0,120,"1,106"
Kings,Kings,42041,Inactive,62,4,0,0,1,0,0,13,80
Kings,Kings,42041,Total,992,34,3,5,18,1,0,133,"1,186"
Kings,Kings,42042,Active,976,27,2,4,28,0,1,120,"1,158"
Kings,Kings,42042,Inactive,50,4,0,0,3,0,0,14,71
,,,,,,,,,,,,
Page 19 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings 42042,,Total,"1,026",31,2,4,31,0,1,134,"1,229"
Kings,Kings 42043,,Active,897,32,2,5,32,0,0,138,"1,106"
Kings,Kings 42043,,Inactive,54,5,0,0,0,0,0,7,66
Kings,Kings 42043,,Total,951,37,2,5,32,0,0,145,"1,172"
Kings,Kings,42044,Active,"1,070",39,1,3,29,0,0,111,"1,253"
Kings,Kings,42044,Inactive,94,6,1,1,1,0,0,13,116
Kings,Kings,42044,Total,"1,164",45,2,4,30,0,0,124,"1,369"
Kings,Kings,42045,Active,872,30,2,3,22,0,0,99,"1,028"
Kings,Kings,42045,Inactive,52,6,0,1,1,0,0,8,68
Kings,Kings,42045,Total,924,36,2,4,23,0,0,107,"1,096"
Kings,Kings,42046,Active,801,29,2,6,15,1,0,122,976
Kings,Kings,42046,Inactive,77,10,0,0,4,0,1,16,108
Kings,Kings,42046,Total,878,39,2,6,19,1,1,138,"1,084"
Kings,Kings,42047,Active,808,18,0,4,19,1,0,127,977
Kings,Kings,42047,Inactive,97,4,0,0,2,0,0,18,121
Kings,Kings,42047,Total,905,22,0,4,21,1,0,145,"1,098"
Kings,Kings,42048,Active,597,25,2,2,23,0,1,96,746
Kings,Kings,42048,Inactive,67,2,0,1,1,0,0,10,81
Kings,Kings,42048,Total,664,27,2,3,24,0,1,106,827
Kings,Kings,42049,Active,905,49,2,1,27,2,0,139,"1,125"
Kings,Kings,42049,Inactive,41,0,0,0,1,0,0,6,48
,,,,,,,,,,,,
Page 20 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings 42049,,Total,946,49,2,1,28,2,0,145,"1,173"
Kings,Kings 42050,,Active,854,34,1,5,24,1,0,115,"1,034"
Kings,Kings 42050,,Inactive,48,2,0,0,3,0,0,8,61
Kings,Kings 42050,,Total,902,36,1,5,27,1,0,123,"1,095"
Kings,Kings,42051,Active,827,75,6,7,16,1,1,137,"1,070"
Kings,Kings,42051,Inactive,68,4,0,1,5,0,0,12,90
Kings,Kings,42051,Total,895,79,6,8,21,1,1,149,"1,160"
Kings,Kings,42052,Active,779,53,4,6,8,3,1,121,975
Kings,Kings,42052,Inactive,59,4,0,0,0,0,0,20,83
Kings,Kings,42052,Total,838,57,4,6,8,3,1,141,"1,058"
Kings,Kings,42053,Active,692,40,3,4,17,1,0,101,858
Kings,Kings,42053,Inactive,43,3,1,0,1,0,0,4,52
Kings,Kings,42053,Total,735,43,4,4,18,1,0,105,910
Kings,Kings,42054,Active,953,31,3,3,25,2,0,158,"1,175"
Kings,Kings,42054,Inactive,59,4,0,0,0,0,0,9,72
Kings,Kings,42054,Total,"1,012",35,3,3,25,2,0,167,"1,247"
Kings,Kings,42055,Active,954,46,2,5,25,3,0,183,"1,218"
Kings,Kings,42055,Inactive,69,2,0,0,1,0,0,10,82
Kings,Kings,42055,Total,"1,023",48,2,5,26,3,0,193,"1,300"
Kings,Kings,42056,Active,"1,004",34,0,6,18,0,0,135,"1,197"
Kings,Kings,42056,Inactive,61,1,0,0,0,0,0,15,77
,,,,,,,,,,,,
Page 21 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings 42056,,Total,"1,065",35,0,6,18,0,0,150,"1,274"
Kings,Kings 42057,,Active,863,32,2,2,38,1,0,119,"1,057"
Kings,Kings 42057,,Inactive,105,3,0,0,2,0,0,18,128
Kings,Kings 42057,,Total,968,35,2,2,40,1,0,137,"1,185"
Kings,Kings,42058,Active,675,22,1,1,13,1,0,87,800
Kings,Kings,42058,Inactive,24,0,0,0,1,0,0,11,36
Kings,Kings,42058,Total,699,22,1,1,14,1,0,98,836
Kings,Kings,42059,Active,235,87,0,1,3,0,0,45,371
Kings,Kings,42059,Inactive,3,1,0,0,0,0,0,2,6
Kings,Kings,42059,Total,238,88,0,1,3,0,0,47,377
Kings,Kings,42060,Active,91,35,1,0,2,0,0,41,170
Kings,Kings,42060,Inactive,0,1,0,0,0,0,0,1,2
Kings,Kings,42060,Total,91,36,1,0,2,0,0,42,172
Kings,Kings,42061,Active,566,193,4,2,18,0,0,210,993
Kings,Kings,42061,Inactive,34,13,0,0,2,0,0,27,76
Kings,Kings,42061,Total,600,206,4,2,20,0,0,237,"1,069"
Kings,Kings,42062,Active,402,154,4,0,8,0,1,134,703
Kings,Kings,42062,Inactive,9,2,0,0,0,0,0,5,16
Kings,Kings,42062,Total,411,156,4,0,8,0,1,139,719
Kings,Kings,42063,Active,553,161,1,2,12,2,0,143,874
Kings,Kings,42063,Inactive,23,12,1,0,0,0,0,15,51
,,,,,,,,,,,,
Page 22 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings 42063,,Total,576,173,2,2,12,2,0,158,925
Kings,Kings 42064,,Active,616,190,1,0,5,0,0,111,923
Kings,Kings 42064,,Inactive,16,3,0,0,0,0,0,5,24
Kings,Kings 42064,,Total,632,193,1,0,5,0,0,116,947
Kings,Kings,42065,Active,409,114,4,0,2,0,1,96,626
Kings,Kings,42065,Inactive,12,5,0,0,1,0,0,3,21
Kings,Kings,42065,Total,421,119,4,0,3,0,1,99,647
Kings,Kings,42066,Active,348,119,4,1,3,0,1,80,556
Kings,Kings,42066,Inactive,4,3,0,0,0,0,0,3,10
Kings,Kings,42066,Total,352,122,4,1,3,0,1,83,566
Kings,Kings,42067,Active,445,100,5,1,25,0,0,146,722
Kings,Kings,42067,Inactive,42,16,0,0,1,0,0,19,78
Kings,Kings,42067,Total,487,116,5,1,26,0,0,165,800
Kings,Kings,42068,Active,545,23,2,2,8,0,0,110,690
Kings,Kings,42068,Inactive,44,2,0,0,1,0,0,7,54
Kings,Kings,42068,Total,589,25,2,2,9,0,0,117,744
Kings,Kings,42069,Active,122,47,0,0,3,0,0,43,215
Kings,Kings,42069,Inactive,7,2,0,0,0,0,0,3,12
Kings,Kings,42069,Total,129,49,0,0,3,0,0,46,227
Kings,Kings,42070,Active,731,27,2,3,17,1,0,127,908
Kings,Kings,42070,Inactive,62,4,0,3,1,0,0,14,84
,,,,,,,,,,,,
Page 23 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings 42070,,Total,793,31,2,6,18,1,0,141,992
Kings,Kings 42071,,Active,754,26,2,3,15,1,0,93,894
Kings,Kings 42071,,Inactive,64,3,0,1,1,0,0,5,74
Kings,Kings 42071,,Total,818,29,2,4,16,1,0,98,968
Kings,Kings,42072,Active,458,20,5,5,11,4,0,86,589
Kings,Kings,42072,Inactive,35,0,0,0,1,0,0,12,48
Kings,Kings,42072,Total,493,20,5,5,12,4,0,98,637
Kings,Kings,42073,Active,863,29,1,2,26,0,0,120,"1,041"
Kings,Kings,42073,Inactive,63,2,0,0,2,0,0,15,82
Kings,Kings,42073,Total,926,31,1,2,28,0,0,135,"1,123"
Kings,Kings,43001,Active,657,32,0,11,27,3,0,137,867
Kings,Kings,43001,Inactive,98,6,0,4,5,0,0,28,141
Kings,Kings,43001,Total,755,38,0,15,32,3,0,165,"1,008"
Kings,Kings,43002,Active,865,22,0,7,35,1,1,163,"1,094"
Kings,Kings,43002,Inactive,72,6,0,1,5,1,0,23,108
Kings,Kings,43002,Total,937,28,0,8,40,2,1,186,"1,202"
Kings,Kings,43003,Active,919,26,1,5,31,1,1,141,"1,125"
Kings,Kings,43003,Inactive,105,4,0,0,2,0,0,20,131
Kings,Kings,43003,Total,"1,024",30,1,5,33,1,1,161,"1,256"
Kings,Kings,43004,Active,611,27,0,7,14,4,0,144,807
Kings,Kings,43004,Inactive,72,3,0,0,3,1,0,10,89
,,,,,,,,,,,,
Page 24 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Kings,Kings 43004,,Total,683,30,0,7,17,5,0,154,896
Kings,Kings 43005,,Active,503,16,0,5,25,4,0,89,642
Kings,Kings 43005,,Inactive,60,6,1,1,5,1,0,15,89
Kings,Kings 43005,,Total,563,22,1,6,30,5,0,104,731
Kings,Kings,43006,Active,765,18,1,12,17,4,0,137,954
Kings,Kings,43006,Inactive,67,5,2,0,1,0,0,16,91
Kings,Kings,43006,Total,832,23,3,12,18,4,0,153,"1,045"
Kings,Kings,43007,Active,701,25,0,8,23,1,1,125,884
Kings,Kings,43007,Inactive,61,1,0,0,0,0,0,14,76
Kings,Kings,43007,Total,762,26,0,8,23,1,1,139,960
Kings,Kings,43008,Active,601,22,2,4,26,0,0,85,740
Kings,Kings,43008,Inactive,88,3,0,0,3,0,0,16,110
Kings,Kings,43008,Total,689,25,2,4,29,0,0,101,850
Kings,Kings,43009,Active,877,33,0,11,25,3,1,139,"1,089"
Kings,Kings,43009,Inactive,83,7,0,0,2,0,0,12,104
Kings,Kings,43009,Total,960,40,0,11,27,3,1,151,"1,193"
Kings,Kings,43010,Active,337,14,1,2,4,1,0,36,395
Kings,Kings,43010,Inactive,12,1,0,0,1,0,0,7,21
Kings,Kings,43010,Total,349,15,1,2,5,1,0,43,416
Kings,Kings,43011,Active,608,85,1,1,12,1,0,81,789
Kings,Kings,43011,Inactive,51,6,0,1,0,1,0,14,73
,,,,,,,,,,,,
Page 25 of 235,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Kings  County,,,,,,,,,,,,
,,,,,,,,,,,,
